Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Fit Peak 18	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																											mu = 17.645232	sigma = 212.864956
1013.79498665184	-60.0440686490299	-60.3392126789666	-50.2031460513719	-59.354689776408	-60.339212720504	-54.8316532575043	-60.339207890456	-113.612070389006	-60.3376495970095	-58.7133554612991	-60.2201659727839	-59.339851179546	-59.2746473901064	-58.8141114234194	-59.3099776335418	-60.339212720504	-58.9010110914969	-59.6648990299253	-88.2115266643104	547.678	-221.713677762435	-221.713677762435	-95.4599586012014	-221.713677762435	-45.5320771032746	26.6326320838758		
1014.56284427141	-60.0458131468604	-60.3392126792288	-50.2043163126125	-59.3610419375275	-60.339212720504	-54.8699278236044	-60.3392079266208	-113.612061790745	-60.3376623709572	-58.7270935670951	-60.2212107426142	-59.3488107236211	-59.2849866834684	-58.8297112909098	-59.3210267406558	-60.339212720504	-58.9190052695083	-59.6738042842627	-88.3467024827314	547.881	-176.485013566166	-176.485013566166	-95.4468046156521	-176.485013566166	-45.4952308607694	26.6600424861235		
1015.33070189099	-60.0475422228061	-60.3392126794884	-50.2054903009667	-59.3673328383885	-60.339212720504	-54.9078048027179	-60.33920796238	-113.612053158893	-60.3376749886934	-58.7406572693601	-60.2222418018589	-59.357650145863	-59.2951758638002	-58.845072896329	-59.3318986649291	-60.339212720504	-58.9366635076596	-59.6825342792382	-88.4800225758115	548.084	-155.831834951599	-155.831834951599	-95.4336195938563	-155.831834951599	-45.4260481280435	26.6874528883711		
1016.09855951057	-60.0492560581204	-60.3392126797456	-50.2066680151082	-59.3735632639571	-60.339212720504	-54.945289682384	-60.3392079977396	-113.612044493449	-60.3376874527592	-58.7540495249913	-60.2232593896701	-59.366371587097	-59.3052178271532	-58.860201069777	-59.3425971790548	-60.339212720504	-58.9539941248483	-59.6910935839709	-88.611523122265	548.287	-153.796869294335	-153.796869294335	-95.4204034329387	-153.796869294335	-45.3866425577019	26.7148632906188		
1016.86641713014	-60.0509548314017	-60.3392126800004	-50.2078494537068	-59.3797339866705	-60.339212720504	-54.9823878557961	-60.3392080327056	-113.612035794413	-60.3376997656441	-58.7672732281142	-60.2242637400019	-59.3749771405999	-59.315115399975	-58.8751005195095	-59.3531259557268	-60.339212720504	-58.9710051838032	-59.6994866196383	-88.7412393801469	548.49	-113.036480334039	-113.036480334039	-95.4071560295972	-113.036480334039	-45.2977132920257	26.7422736928664		
1017.63427474972	-60.0526387186396	-60.3392126802528	-50.2090346154283	-59.385845766676	-60.339212720504	-55.019104623742	-60.3392080672839	-113.612027061786	-60.3377119297872	-58.7803312116847	-60.2252550817454	-59.3834688533632	-59.3248713411109	-58.8897758356104	-59.3634885708086	-60.339212720504	-58.987704500502	-59.7077176651884	-88.8692057160486	548.693	-66.8770318108102	-66.8770318108102	-95.3938772801002	-66.8770318108102	-45.1847647779528	26.7696840951141		
1018.4021323693	-60.0543078932606	-60.3392126805028	-50.2102234989342	-59.3918993520651	-60.339212720504	-55.0554451964956	-60.3392081014802	-113.612018295566	-60.3377239475787	-58.7932262490432	-60.2262336388596	-59.3918487273177	-59.3344883437374	-58.9042314935347	-59.3736885063834	-60.339212720504	-59.0040996531862	-59.7157908627947	-88.9954556331797	548.896	-42.1285238288074	-42.1285238288074	-95.380567080284	-42.1285238288074	-44.9777328882192	26.7970944973618		
1019.16998998888	-60.0559625261729	-60.3392126807504	-50.211416102882	-59.3978954791017	-60.339212720504	-55.091414695667	-60.3392081353	-113.612009495756	-60.3377358213606	-58.8059610554225	-60.2271996304989	-59.4001187205203	-59.3439690372313	-58.9184718575285	-59.3837291536936	-60.339212720504	-59.0201979909945	-59.7237102230699	-89.1200217983896	549.099	-46.0509564926322	-46.0509564926322	-95.3672253255504	-46.0509564926322	-44.9364992959477	26.8245048996094		
1019.93784760845	-60.0576027858101	-60.3392126809957	-50.2126124259251	-59.4038348724462	-60.339212720504	-55.1270181560061	-60.3392081687489	-113.612000662353	-60.3377475534286	-58.8185382894112	-60.2281532711361	-59.4082807483042	-59.3533159889778	-58.9325011839304	-59.3936138159734	-60.339212720504	-59.036006642232	-59.7314796300485	-89.2429360681672	549.302	-56.6770571800455	-56.6770571800455	-95.3538519108647	-56.6770571800455	-44.7064871544426	26.8519153018571		
1020.70570522803	-60.0592288381742	-60.3392126812388	-50.2138124667129	-59.4097182453739	-60.339212720504	-55.162260527164	-60.3392082018324	-113.611991795359	-60.3377591460323	-58.8309605543737	-60.229094770682	-59.4163366843944	-59.362531706118	-58.9463236243589	-59.4033457111779	-60.339212720504	-59.0515325222928	-59.7391028459509	-89.3642295136756	549.505	-20.3850078147017	-20.3850078147017	-95.3404467307541	-20.3850078147017	-44.5753241907805	26.8793257041047		
1021.47356284761	-60.0608408468773	-60.3392126814795	-50.2150162238904	-59.4155462999892	-60.339212720504	-55.1971466754138	-60.3392082345557	-113.611982894773	-60.3377706013771	-58.8432303998294	-60.2300243346021	-59.424288361989	-59.3716186372399	-58.9599432287906	-59.4129279746151	-60.339212720504	-59.0667823412528	-59.7465835157392	-89.4839324448535	549.707	-47.7674695045835	-47.7674695045835	-95.327075949963	-47.7674695045835	-44.4233847854002	26.9067361063524		
1022.24142046719	-60.0624389731828	-60.3392126817181	-50.2162236960989	-59.4213197274342	-60.339212720504	-55.2316813853297	-60.339208266924	-113.611973960596	-60.3377819216248	-58.855350322791	-60.2309421640282	-59.4321375748078	-59.3805791740138	-58.9733639485332	-59.4223636614819	-60.339212720504	-59.0817626111482	-59.7539251714761	-89.6020744336281	549.91	-34.0036656486691	-34.0036656486691	-95.3136070786045	-34.0036656486691	-44.3543947643234	26.9341465086		
1023.00927808676	-60.0640233760463	-60.3392126819544	-50.2174348819754	-59.4270392080943	-60.339212720504	-55.2658693614283	-60.3392082989425	-113.611964992827	-60.3377931088948	-58.8673227690638	-60.2318484558689	-59.4398860781101	-59.3894156527749	-58.9865896390979	-59.4316557493113	-60.339212720504	-59.0964796529545	-59.7611312364954	-89.7186843362792	550.113	-36.4371666039988	-36.4371666039988	-95.3001061232749	-36.4371666039988	-44.2342944795139	26.9615569108477		
1023.77713570634	-60.0655942121544	-60.3392126821886	-50.2186497801527	-59.4327054117977	-60.339212720504	-55.2997152297695	-60.3392083306163	-113.611955991466	-60.3378041652648	-58.8791501345082	-60.2327434029145	-59.4475355896807	-59.3981303560542	-58.9996240629739	-59.4408071403319	-60.339212720504	-59.1109396032798	-59.7682050293942	-89.833790314987	550.316	-46.6906997505471	-46.6906997505471	-95.2865729767268	-46.6906997505471	-44.2234822508035	26.9889673130953		
1024.54499332592	-60.0671516359638	-60.3392126824206	-50.2198683892599	-59.4383189980116	-60.339212720504	-55.3332235395216	-60.3392083619502	-113.611946956514	-60.3378150927723	-58.8908347662647	-60.2336271939412	-59.4550877907873	-59.4067255140608	-59.01247089231	-59.4498206637437	-60.339212720504	-59.1251484207863	-59.7751497678545	-89.9474198586022	550.519	-18.7779015596474	-18.7779015596474	-95.2730075312627	-18.7779015596474	-44.1784612308145	27.016377715343		
1025.3128509455	-60.0686957997393	-60.3392126826505	-50.2210907079217	-59.4438806160337	-60.339212720504	-55.3663987644912	-60.3392083929491	-113.61193788797	-60.3378258934152	-58.9023789639451	-60.2345000138101	-59.4625443271097	-59.4152033061163	-59.0251337115067	-59.4586990779154	-60.339212720504	-59.1391118923516	-59.781968572304	-90.0595998026699	550.722	-26.053317593995	-26.053317593995	-95.2594096787332	-26.053317593995	-44.1752047587115	27.0437881175906		
1026.08070856507	-60.0702268535909	-60.3392126828783	-50.2223167347587	-59.4493909051801	-60.339212720504	-55.3992453046147	-60.3392084236177	-113.611928785835	-60.3378365691526	-58.9137849807887	-60.2353620435652	-59.4699068096406	-59.4235658620435	-59.0376160197215	-59.4674450725031	-60.339212720504	-59.1528356389827	-59.7886644694222	-90.1703563487354	550.924	-32.583244374016	-32.583244374016	-95.2458465350758	-32.583244374016	-44.1139526789775	27.0711985198383		
1026.84856618465	-60.0717449455105	-60.339212683104	-50.2235464683877	-59.4548504949684	-60.339212720504	-55.4317674874173	-60.3392084539609	-113.611919650109	-60.337847121906	-58.925055024786	-60.2362134605269	-59.4771768155606	-59.431815263511	-59.0499212332909	-59.4760612704968	-60.339212720504	-59.1663251214935	-59.7952403955001	-90.2797150829688	551.127	-29.2459981150546	-29.2459981150546	-95.2321837031279	-29.2459981150546	-44.0650250303879	27.0986089220859		
1027.61642380423	-60.0732502214074	-60.3392126833277	-50.2247799074213	-59.4602600052976	-60.339212720504	-55.4639695694392	-60.3392084839831	-113.61191048079	-60.3378575535601	-58.9361912597704	-60.2370544383841	-59.4843558890876	-59.4399535453359	-59.0620526880728	-59.484550230195	-60.339212720504	-59.1795856459566	-59.8016991996606	-90.3877009941293	551.33	-0.216057317075297	-0.216057317075297	-95.2184881374712	-0.216057317075297	-43.8573506202497	27.1260193243336		
1028.3842814238	-60.0747428251434	-60.3392126835494	-50.2260170504679	-59.4656200466238	-60.339212720504	-55.4958557376278	-60.3392085136889	-113.611901277881	-60.3378678659634	-58.9471958064795	-60.2378851472834	-59.4914455423004	-59.4479826967446	-59.0740136417124	-59.4929144471125	-60.339212720504	-59.1926223689402	-59.8080436469451	-90.4943384909029	551.533	-11.958876635511	-11.958876635511	-95.2047597281262	-11.958876635511	-43.8246133876228	27.1534297265812		
1029.15213904338	-60.0762228985674	-60.339212683769	-50.227257896132	-59.4709312201322	-60.339212720504	-55.5274301106982	-60.3392085430827	-113.61189204138	-60.3378780609294	-58.9580707435863	-60.2387057539148	-59.4984472559396	-59.4559046625946	-59.0858072758328	-59.5011563558214	-60.339212720504	-59.2054403025382	-59.814276421274	-90.599651418632	551.736	-18.1162743626224	-18.1162743626224	-95.190998364651	-18.1162743626224	-43.6571588087879	27.1808401288289		
1029.91999666296	-60.0776905815491	-60.3392126839867	-50.2285024430139	-59.4761941179056	-60.339212720504	-55.5586967404632	-60.3392085721689	-113.611882771287	-60.337888140237	-58.9688181087016	-60.2395164215964	-59.5053624801848	-59.4637213445585	-59.0974366981552	-59.5092783317306	-60.339212720504	-59.218044319205	-59.8204001282862	-90.7036630754694	551.938	-0.0700007570655998	-0.0700007570655998	-95.1772719702078	-0.0700007570655998	-43.6392664756017	27.2082505310765		
1030.68785428254	-60.0791460120116	-60.3392126842025	-50.22975068971	-59.4814093230889	-60.339212720504	-55.5896596131342	-60.3392086009518	-113.611873467603	-60.3378981056318	-58.9794398993486	-60.2403173103555	-59.5121926354087	-59.4714346022708	-59.1089049445503	-59.5172826928044	-60.339212720504	-59.2304391564011	-59.8264172980628	-90.8063962279762	552.141	5.50162634716332	5.50162634716332	-95.1634445289826	5.50162634716332	-43.6356654926665	27.2356609333242		
1031.45571190211	-60.0805893259645	-60.3392126844163	-50.2310026348126	-59.4865774100511	-60.339212720504	-55.62032265059	-60.3392086294356	-113.611864130328	-60.3379079588262	-58.9899380739103	-60.2411085770086	-59.5189391129108	-59.4790462544394	-59.1202149810235	-59.5251717012228	-60.339212720504	-59.2426294210609	-59.8323303877415	-90.907873126182	552.344	-1.21496165450196	-1.21496165450196	-95.1495838000444	-1.21496165450196	-43.4815558291828	27.2630713355718		
1032.22356952169	-60.082020657535	-60.3392126846282	-50.2322582769098	-59.4916989445427	-60.339212720504	-55.6506897116203	-60.3392086576243	-113.611854759462	-60.3379177015007	-59.000314552551	-60.2418903752375	-59.525603275629	-59.4865580799233	-59.131369705636	-59.5329475649865	-60.339212720504	-59.2546195938871	-59.8381417840256	-91.0081155181383	552.546	34.1457581971047	34.1457581971047	-95.1357581971056	34.1457581971047	-43.455227029762	27.2904817378195		
1032.99142714127	-60.0834401389996	-60.3392126848383	-50.2335176145859	-59.4967744838506	-60.339212720504	-55.6807645931375	-60.3392086855222	-113.611845355004	-60.3379273353044	-59.0105712181124	-60.2426628556654	-59.5321864588318	-59.4939718187764	-59.142371950365	-59.5406124394682	-60.339212720504	-59.266414033482	-59.8438538055935	-91.1071446639762	552.749	30.036376175221	30.036376175221	-95.1218307206764	30.036376175221	-43.3200966628792	27.3178921400672		
1033.75928476085	-60.0848479008144	-60.3392126850464	-50.2347806464209	-59.5018045769496	-60.339212720504	-55.7105510313661	-60.3392087131332	-113.611835916954	-60.3379368618556	-59.0207099169849	-60.2434261659287	-59.5386899707899	-59.5012891732607	-59.1532244829045	-59.5481684289118	-60.339212720504	-59.2780169803221	-59.8494687054115	-91.2049813494943	552.952	16.8042332550709	16.8042332550709	-95.1078696187083	16.8042332550709	-43.2028803272678	27.3453025423148		
1034.52714238042	-60.0862440716452	-60.3392126852528	-50.2360473709909	-59.5067897646506	-60.339212720504	-55.7400527030011	-60.3392087404611	-113.611826445314	-60.3379462827428	-59.0307324599553	-60.2441804507485	-59.54511509343	-59.5085118088278	-59.1639300084092	-59.5556175878829	-60.339212720504	-59.2894325605811	-59.8549886729567	-91.3016458992893	553.154	9.3430347095225	9.3430347095225	-95.0939438004327	9.3430347095225	-43.1743549189282	27.3727129445625		
1035.295	-60.0876287783966	-60.3392126854573	-50.237317786868	-59.5117305797457	-60.339212720504	-55.7692732263428	-60.33920876751	-113.611816940082	-60.3379555995249	-59.0406406230318	-60.2449258519995	-59.5514630829691	-59.5156413550711	-59.1744911711835	-59.5629619226699	-60.339212720504	-59.3006647898109	-59.8604158363515	-91.3971581894541	553.357	-5.93735745457707	-5.93735745457707	-95.0799152726966	-5.93735745457707	-43.0303377475827	27.4001233468101		
																				553.56	-32.3896017681727	-32.3896017681727	-95.0658527772825	-32.3896017681727	-43.0042624305925	27.4275337490578		
																				553.762	-7.26908336692952	-7.26908336692952	-95.0518257239805	-7.26908336692952	-42.9578797200595	27.4549441513054		
																				553.965	-31.8595776114191	-31.8595776114191	-95.0376951158541	-31.8595776114191	-42.8708043199731	27.4823545535531		
																				554.168	-16.6073788973766	-16.6073788973766	-95.0235301935331	-16.6073788973766	-42.4515482514428	27.5097649558007		
																				554.37	-5.0787809457164	-5.0787809457164	-95.0094008724661	-5.0787809457164	-42.1285238288074	27.5371753580484		
																				554.573	33.2606216871402	33.2606216871402	-94.9951671416864	33.2606216871402	-42.1101700412914	27.564585760296		
																				554.775	2.71369639129409	2.71369639129409	-94.9809691185676	2.71369639129409	-42.0904221033393	27.5919961625437		
																				554.978	4.37484792910846	4.37484792910846	-94.9666661109272	4.37484792910846	-41.907329161854	27.6194065647913		
																				555.18	30.4260352813097	30.4260352813097	-94.9523989176741	30.4260352813097	-41.8700557700522	27.646816967039		
																				555.383	38.9752988880356	38.9752988880356	-94.9380261607637	38.9752988880356	-41.5537630456688	27.6742273692866		
																				555.585	31.1409620525557	31.1409620525557	-94.9236893252837	31.1409620525557	-41.2236141974095	27.7016377715343		
																				555.788	51.9792463426443	51.9792463426443	-94.9092463426452	51.9792463426443	-41.0290018015294	27.729048173782		
																				555.99	48.0548393887963	48.0548393887963	-94.8948393887974	48.0548393887963	-41.0246902528633	27.7564585760296		
																				556.193	98.3085075180613	98.3085075180613	-94.8803256998806	98.3085075180613	-40.9483658128776	27.7838689782773		
																				556.395	93.2667572383384	93.2667572383384	-94.8658481474301	93.2667572383384	-40.8316631476473	27.8112793805249		
																				556.598	83.3839905402781	83.3839905402781	-94.8512632675518	83.3839905402781	-40.6745727422103	27.8386897827726		
																				556.8	61.3994419048565	61.3994419048565	-94.83671463213	61.3994419048565	-40.6263868852916	27.8661001850202		
																				557.003	65.4793307997007	65.4793307997007	-94.8220580724289	65.4793307997007	-40.5867874631222	27.8935105872679		
																				557.205	122.621983320033	122.621983320033	-94.807437865489	122.621983320033	-40.445613738966	27.9209209895155		
																				557.407	118.883690868143	118.883690868143	-94.7927817772347	118.883690868143	-40.3964917488338	27.9483313917632		
																				557.61	101.555289588927	101.555289588927	-94.778016861655	101.555289588927	-40.3784469178063	27.9757417940108		
																				557.812	132.633288461744	132.633288461744	-94.7632884617456	132.633288461744	-40.2217858229891	28.0031521962585		
																				558.015	137.459359717155	137.459359717155	-94.7484506262472	137.459359717155	-40.217142372346	28.0305625985061		
																				558.217	136.513649415501	136.513649415501	-94.7336494155011	136.513649415501	-40.1595696543369	28.0579730007538		
																				558.419	119.928811701302	119.928811701302	-94.7188117013034	119.928811701302	-39.6367646140716	28.0853834030014		
																				558.622	102.972045449347	102.972045449347	-94.7038636311656	102.972045449347	-39.5227304544128	28.1127938052491		
																				558.824	98.8616796225751	98.8616796225751	-94.6889523498487	98.8616796225751	-39.5035264006358	28.1402042074967		
																				559.026	88.0485496399615	88.0485496399615	-94.6740041854168	88.0485496399615	-39.4733077796251	28.1676146097444		
																				559.228	136.068109919515	136.068109919515	-94.6590190104248	136.068109919515	-39.3905856097251	28.1950250119921		
																				559.431	74.2421040545715	74.2421040545715	-94.6439222363906	74.2421040545715	-39.3300969571469	28.2224354142397		
																				559.633	78.5088624709174	78.5088624709174	-94.6288624709182	78.5088624709174	-39.223936020092	28.2498458164874		
																				559.835	91.5264925813055	91.5264925813055	-94.6137653085796	91.5264925813055	-39.1980498086314	28.277256218735		
																				560.037	65.6322669833313	65.6322669833313	-94.5986306196962	65.6322669833313	-39.1910042930247	28.3046666209827		
																				560.24	52.5842921604212	52.5842921604212	-94.5833830695126	52.5842921604212	-39.1771048712471	28.3320770232303		
																				560.442	54.0581727488462	54.0581727488462	-94.568172748847	54.0581727488462	-39.0435931723914	28.359487425478		
																				560.644	63.352015417635	63.352015417635	-94.5529245085452	63.352015417635	-39.0192734993805	28.3868978277256		
																				560.846	76.183092762101	76.183092762101	-94.5376382166473	76.183092762101	-38.9956996439723	28.4143082299733		
																				561.048	63.8795864678879	63.8795864678879	-94.5223137406163	63.8795864678879	-38.9049469444999	28.4417186322209		
																				561.25	69.8224054927869	69.8224054927869	-94.5069509473335	69.8224054927869	-38.8486419083358	28.4691290344686		
																				561.453	43.928746090716	43.928746090716	-94.4914733634444	43.928746090716	-38.7260217221994	28.4965394367162		
																				561.655	54.7105787971612	54.7105787971612	-94.4760333426166	54.7105787971612	-38.6083692400389	28.5239498389639		
																				561.857	33.2841909646367	33.2841909646367	-94.4605546010011	33.2841909646367	-38.5553336516309	28.5513602412115		
																				562.059	13.7195824576688	13.7195824576688	-94.4450370031241	13.7195824576688	-38.5265370726123	28.5787706434592		
																				562.261	33.6249349583702	33.6249349583702	-94.4294804129165	33.6249349583702	-38.3227783156715	28.6061810457068		
																				562.463	49.2484301482544	49.2484301482544	-94.4138846937099	49.2484301482544	-38.2640897827199	28.6335914479545		
																				562.665	51.8391587991413	51.8391587991413	-94.3982497082329	51.8391587991413	-38.1064854587894	28.6610018502022		
																				562.867	43.6316662276995	43.6316662276995	-94.3825753186095	43.6316662276995	-38.0666573399212	28.6884122524498		
																				563.069	35.7968613863529	35.7968613863529	-94.3668613863535	35.7968613863529	-37.9431263163904	28.7158226546975		
																				563.271	35.5956532269132	35.5956532269132	-94.3511077723686	35.5956532269132	-37.8905257688789	28.7432330569451		
																				563.473	54.1971325187583	54.1971325187583	-94.3353143369409	54.1971325187583	-37.4387853215626	28.7706434591928		
																				563.675	39.1003900306476	39.1003900306476	-94.3194809397394	39.1003900306476	-37.433294888931	28.7980538614404		
																				563.877	41.1326983489004	41.1326983489004	-94.3036074398105	41.1326983489004	-37.3501822564621	28.8254642636881		
																				564.079	56.9422391501195	56.9422391501195	-94.2876936955747	56.9422391501195	-37.2970555156289	28.8528746659357		
																				564.281	60.091739564825	60.091739564825	-94.2717395648258	60.091739564825	-37.2274550462495	28.8802850681834		
																				564.483	51.5111994501763	51.5111994501763	-94.2557449047224	51.5111994501763	-37.2158582947279	28.907695470431		
																				564.685	7.1851641172446	7.1851641172446	-94.2397095717906	7.1851641172446	-37.1570291442049	28.9351058726787		
																				564.887	-3.07000294172144	-3.07000294172144	-94.2236334219158	-3.07000294172144	-36.817147072265	28.9625162749263		
																				565.089	-37.1570291442049	-37.1570291442049	-94.2075163103411	-37.1570291442049	-36.4371666039988	28.989926677174		
																				565.291	-38.8486419083358	-38.8486419083358	-94.1913580916651	-38.8486419083358	-36.4005247480401	29.0173370794216		
																				565.493	-50.2212050165301	-50.2212050165301	-94.1751586198343	-50.2212050165301	-36.3870192462579	29.0447474816693		
																				565.694	-69.0410017492923	-69.0410017492923	-94.1589982507089	-69.0410017492923	-36.2846120763211	29.072157883917		
																				565.896	-54.5345566894296	-54.5345566894296	-94.1427160378439	-54.5345566894296	-35.8681506036319	29.0995682861646		
																				566.098	-71.6790624149837	-71.6790624149837	-94.1263921304721	-71.6790624149837	-35.843361406573	29.1269786884123		
																				566.3	-89.5681554382704	-89.5681554382704	-94.1100263799126	-89.5681554382704	-35.8186608130709	29.1543890906599		
																				566.502	-91.4463813631846	-91.4463813631846	-94.0936186368169	-91.4463813631846	-35.7735140507648	29.1817994929076		
																				566.704	-71.1691948851999	-71.1691948851999	-94.0771687511647	-71.1691948851999	-35.7065752981214	29.2092098951552		
																				566.905	-31.3437871334174	-31.3437871334174	-94.0607583211292	-31.3437871334174	-35.6220885597471	29.2366202974029		
																				567.107	-8.08850336462604	-8.08850336462604	-94.0442239081024	-8.08850336462604	-35.5952400158944	29.2640306996505		
																				567.309	-1.96053491902887	-1.96053491902887	-94.027646899154	-1.96053491902887	-35.406708606024	29.2914411018982		
																				567.511	14.9646635051836	14.9646635051836	-94.0110271415481	14.9646635051836	-35.2970582838327	29.3188515041458		
																				567.712	38.9644470761933	38.9644470761933	-93.9944470761943	38.9644470761933	-35.2391374831059	29.3462619063935		
																				567.914	56.8204688465622	56.8204688465622	-93.9777415738358	56.8204688465622	-35.1043621612073	29.3736723086411		
																				568.116	64.6228110430461	64.6228110430461	-93.960992861229	64.6228110430461	-35.1036566323482	29.4010827108888		
																				568.317	73.9151931099357	73.9151931099357	-93.9442840190277	73.9151931099357	-35.0923333934747	29.4284931131364		
																				568.519	89.7229031799775	89.7229031799775	-93.9274486345237	89.7229031799775	-35.063858899144	29.4559035153841		
																				568.721	92.8705695718942	92.8705695718942	-93.9105695718952	92.8705695718942	-34.7664266226129	29.4833139176317		
																				568.922	83.7310032857305	83.7310032857305	-93.8937305584584	83.7310032857305	-34.6655980800604	29.5107243198794		
																				569.124	78.8731275205082	78.8731275205082	-93.8767638841452	78.8731275205082	-34.6613359610797	29.538134722127		
																				569.326	53.9088439665313	53.9088439665313	-93.8597530574414	53.9088439665313	-34.5090751033633	29.5655451243747		
																				569.527	49.6091460957016	49.6091460957016	-93.8427824593384	49.6091460957016	-34.3359646895244	29.5929555266224		
																				569.729	28.1820467046726	28.1820467046726	-93.8256830683097	28.1820467046726	-34.2915250188682	29.62036592887		
																				569.93	19.6004422075481	19.6004422075481	-93.808624025731	19.6004422075481	-34.2648682312937	29.6477763311177		
																				570.132	-3.31674638961272	-3.31674638961272	-93.7914354285695	-3.31674638961272	-34.2121507656982	29.6751867333653		
																				570.334	-0.727616307464359	-0.727616307464359	-93.774201874355	-0.727616307464359	-34.1692483276559	29.702597135613		
																				570.535	-8.93662751462227	-8.93662751462227	-93.7570088490149	-8.93662751462227	-34.0036656486691	29.7300075378606		
																				570.737	-5.60213306768298	-5.60213306768298	-93.7396851141359	-5.60213306768298	-33.8094988230878	29.7574179401083		
																				570.938	-4.87396160771789	-4.87396160771789	-93.7224020286467	-4.87396160771789	-33.5968749466895	29.7848283423559		
																				571.14	-12.8968307253067	-12.8968307253067	-93.7049874565123	-12.8968307253067	-33.5233816836223	29.8122387446036		
																				571.341	-6.95602270909501	-6.95602270909501	-93.6876136545425	-6.95602270909501	-33.5024582996448	29.8396491468512		
																				571.543	-3.62261969019357	-3.62261969019357	-93.6701075825347	-3.62261969019357	-33.2127213187662	29.8670595490989		
																				571.744	18.3299151289952	18.3299151289952	-93.6526424017234	18.3299151289952	-33.0584319446909	29.8944699513465		
																				571.946	18.6841350702211	18.6841350702211	-93.635044161131	18.6841350702211	-32.973137679684	29.9218803535942		
																				572.147	19.2256687512011	19.2256687512011	-93.6174869330202	19.2256687512011	-32.8965822805112	29.9492907558418		
																				572.348	24.7935199073381	24.7935199073381	-93.5998835437028	24.7935199073381	-32.8510639197957	29.9767011580895		
																				572.55	15.839418626208	15.839418626208	-93.5821458989362	15.839418626208	-32.583244374016	30.0041115603371		
																				572.751	18.4280858125302	18.4280858125302	-93.5644494488947	18.4280858125302	-32.5820177550671	30.0315219625848		
																				572.953	1.09570884659843	1.09570884659843	-93.5466179375085	1.09570884659843	-32.5777145452348	30.0589323648325		
																				573.154	-5.8120813481604	-5.8120813481604	-93.5288277427496	-5.8120813481604	-32.5764807924363	30.0863427670801		
																				573.355	1.61735417068235	1.61735417068235	-93.5109905343195	1.61735417068235	-32.4279351388832	30.1137531693278		
																				573.557	-20.1833465920051	-20.1833465920051	-93.4930170443597	-20.1833465920051	-32.3896017681727	30.1411635715754		
																				573.758	-26.9040058549153	-26.9040058549153	-93.4750850541764	-26.9040058549153	-32.2352554231779	30.1685739738231		
																				573.959	-29.156530834141	-29.156530834141	-93.4571055294962	-29.156530834141	-31.9315628838986	30.1959843760707		
																				574.161	-2.17828423918149	-2.17828423918149	-93.4389884880918	-2.17828423918149	-31.8595776114191	30.2233947783184		
																				574.362	-29.006359597134	-29.006359597134	-93.4209131301393	-29.006359597134	-31.8267531940375	30.250805180566		
																				574.563	-16.3635739267851	-16.3635739267851	-93.4027897095793	-16.3635739267851	-31.512296138215	30.2782155828137		
																				574.765	-30.7181997508644	-30.7181997508644	-93.3845275218637	-30.7181997508644	-31.4069927811402	30.3056259850613		
																				574.966	-41.907329161854	-41.907329161854	-93.3663072017832	-41.907329161854	-31.3437871334174	30.333036387309		
																				575.167	-34.6655980800604	-34.6655980800604	-93.3480382835764	-34.6655980800604	-31.3193355142494	30.3604467895566		
																				575.368	-44.1784612308145	-44.1784612308145	-93.3297205873682	-44.1784612308145	-31.2107839209011	30.3878571918043		
																				575.569	-48.6650097039214	-48.6650097039214	-93.3113539324431	-48.6650097039214	-31.074710667961	30.4152675940519		
																				575.771	-27.8326081522364	-27.8326081522364	-93.2928463932192	-27.8326081522364	-30.9798983697586	30.4426779962996		
																				575.972	-9.23289169778047	-9.23289169778047	-93.2743810294933	-9.23289169778047	-30.9206652767565	30.4700883985472		
																				576.173	-24.1459520229091	-24.1459520229091	-93.2558661589103	-24.1459520229091	-30.8113893275295	30.4974988007949		
																				576.374	-51.160880220835	-51.160880220835	-93.2373015973471	-51.160880220835	-30.7181997508644	30.5249092030426		
																				576.575	-37.2158582947279	-37.2158582947279	-93.218687159818	-37.2158582947279	-30.67476165471	30.5523196052902		
																				576.776	-28.1117955213517	-28.1117955213517	-93.2000226604675	-28.1117955213517	-30.3915553473165	30.5797300075379		
																				576.978	-37.4387853215626	-37.4387853215626	-93.1812146784378	-37.4387853215626	-30.0814928978389	30.6071404097855		
																				577.179	-24.2384598479231	-24.2384598479231	-93.1624492429869	-24.2384598479231	-30.0741349437297	30.6345508120332		
																				577.38	-39.5227304544128	-39.5227304544128	-93.1436331819514	-39.5227304544128	-29.9957797094478	30.6619612142808		
																				577.581	-26.3225064213234	-26.3225064213234	-93.1247663059503	-26.3225064213234	-29.9782245985837	30.6893716165285		
																				577.782	-35.0923333934747	-35.0923333934747	-93.1058484247083	-35.0923333934747	-29.8140277189655	30.7167820187761		
