Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Fit Peak 18	Fit Peak 19	Fit Peak 20	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																													mu = -0.068995	sigma = 191.159419
911.669923248053	-100.019056336897	-99.7008159039387	-100.030077980401	-99.8863508087175	-98.0822447927876	-95.3727475191414	-96.5074455258097	-100.030077980401	-95.9822609187522	-94.4686848082719	-96.3342679054532	-92.5003278017598	-90.1322736268579	-89.5523369942273	-83.6504897814147	-0.393916586614111	-77.0558038309962	36.0617705206759	-238.33632128198	-40.2882223621001	148.309529401766	520.566	143.262749689335	143.262749689335	-91.4263860529727	143.262749689335	-77.1676119822077	22.987048584938		
912.437780867631	-100.019164116747	-99.7041274117668	-100.030077980401	-99.8879155916136	-98.1045867749293	-95.4271484598694	-96.553093533177	-100.030077980401	-96.0425834134682	-94.5570208882902	-96.3946020925481	-92.632667043018	-90.3206889098735	-89.7850969980918	-84.0967356598309	-3.60912891859681	-77.8084102299224	27.6927007583292	-231.096861055784	-56.3234448357663	125.840750491845	520.771	145.112799082585	145.112799082585	-91.414617264405	145.112799082585	-77.1004250532087	23.0144589871856		
913.205638487208	-100.019270321042	-99.7073891877659	-100.030077980401	-99.889454944804	-98.1265456129449	-95.4806022609712	-96.5978591610309	-100.030077980401	-96.1015616085324	-94.6432624641262	-96.4534671870197	-92.761550634957	-90.5037647805403	-90.0101425471079	-84.5249176013379	-6.67032919959269	-78.5222755306475	20.1103378868583	-224.371385962714	-68.4730896009264	107.764794947608	520.976	129.089187657009	129.089187657009	-91.402824020646	129.089187657009	-77.0571167568953	23.0418693894333		
913.973496106785	-100.019374980388	-99.7106022232768	-100.030077980401	-99.890969416638	-98.1481300390483	-95.5331307711409	-96.6417650259601	-100.030077980401	-96.1592353261647	-94.7274754331253	-96.5109106157696	-92.8870977542664	-90.6817014727264	-90.227812734258	-84.9360013518251	-9.58723517292131	-79.2002002413829	13.2194459464595	-218.116476627408	-77.5435036190422	93.209148807927	521.18	123.306518505796	123.306518505796	-91.3910639603428	123.306518505796	-77.0461908702538	23.0692797916809		
914.741353726363	-100.019478124648	-99.7137674850501	-100.030077980401	-99.8924595407562	-98.1693485374928	-95.5847552129932	-96.6848330239116	-100.030077980401	-96.2156429184898	-94.8097231134813	-96.5669779025543	-93.0094224880345	-90.8546899041079	-90.4384281200636	-85.3308887297371	-12.368809292858	-79.844720417904	6.9377264230464	-212.292669452065	-84.2164833705409	81.4359544551673	521.385	126.45922172019	126.45922172019	-91.3792217201917	126.45922172019	-77.0242471162346	23.0966901939286		
915.50921134594	-100.019579782968	-99.7168859159742	-100.030077980401	-99.893925836561	-98.1902093529924	-95.6354962044572	-96.7270843575944	-100.030077980401	-96.2708213324657	-94.8900663647918	-96.6217127591176	-93.1286340921624	-91.022912192449	-90.6422919416006	-85.7104226557447	-15.0233278785332	-80.4581380734974	1.19410274541492	-206.864117820251	-89.0547513121474	71.8350505389167	521.59	115.277354818558	115.277354818558	-91.3673548185598	115.277354818558	-76.8630200658299	23.1241005961763		
916.277068965517	-100.019679983793	-99.719958435779	-100.030077980401	-99.895368809671	-98.2107204988117	-95.6853737793247	-96.7685395626744	-100.030077980401	-96.3248061714761	-94.9685637020707	-96.6751571712598	-93.2448372346111	-91.1865421387502	-90.839691229979	-86.075391725159	-17.558443058133	-81.0425476471415	-4.07282291092889	-201.79826928834	-92.5123975226654	63.9122147962414	521.794	140.21370307236	140.21370307236	-91.3555212541805	140.21370307236	-76.8166205953012	23.1515109984239		
917.044926585095	-100.019778754891	-99.7229859417158	-100.030077980401	-99.8967889523574	-98.2308897645373	-95.7344074069879	-96.809218532821	-100.030077980401	-96.3776317537832	-95.0452714036218	-96.727351480164	-93.3581322244904	-91.345745679674	-91.0308978441648	-86.4265343701413	-19.9812383341709	-81.5998590596354	-8.91613680074398	-197.065562752331	-94.9481346162774	57.2747599943007	521.999	112.646332215116	112.646332215116	-91.3436049423888	112.646332215116	-76.5924890403039	23.1789214006716		
917.812784204672	-100.019876123371	-99.7259693092133	-100.030077980401	-99.8981867439649	-98.2507247235457	-95.7826160114036	-96.849140543662	-100.030077980401	-96.4293311680223	-95.120243613149	-96.7783344592757	-93.4686152279214	-91.5006813114675	-91.2161694282647	-86.7645426533626	-22.2982784980246	-82.1318178209116	-13.3818098992028	-192.639147570569	-96.6396436890511	51.6161968724261	522.203	110.21354025258	110.21354025258	-91.3317220707634	110.21354025258	-76.3870230457289	23.2063318029192		
918.580641824249	-100.019972115702	-99.728909392512	-100.030077980401	-99.8995626513175	-98.270232740182	-95.8300179893193	-96.8883242757014	-100.030077980401	-96.4799363259089	-95.1935324364542	-96.8281433870133	-93.5763784715408	-91.6515004874166	-91.3957502987167	-87.090065730058	-24.5156545323854	-82.6400225914932	-17.5097341794995	-188.494625254979	-97.7977377016987	46.7012251049102	522.408	64.0288469798279	64.0288469798279	-91.3197560707381	64.0288469798279	-76.3440138458146	23.2337422051669		
919.348499443827	-100.02006675773	-99.7318070252767	-100.030077980401	-99.9009171291084	-98.2894209766609	-95.8766312277918	-96.9267878362511	-100.030077980401	-96.5294780123189	-95.2651880330486	-96.876814115565	-93.681510434444	-91.7983479907089	-91.5698722672187	-87.4037130112901	-26.6390240621811	-83.1259405471158	-21.3346130712871	-184.609813435938	-98.5794868713379	42.3518928615365	522.612	72.766914523251	72.766914523251	-91.3078236141612	72.766914523251	-76.183852580628	23.2611526074145		
920.116357063404	-100.020160074697	-99.7346630211885	-100.030077980401	-99.9022506202769	-98.3082963997021	-95.9224731210317	-96.9645487804247	-100.030077980401	-96.577985932889	-95.3352587029818	-96.9243811360129	-93.7840960293146	-91.9413622844307	-91.7387554046896	-87.7060570576219	-28.6736478464444	-83.590920847732	-24.8867218038825	-180.964531226555	-99.0998076297572	38.435407747178	522.817	66.4258076458418	66.4258076458418	-91.2958076458428	66.4258076458418	-75.9578732055436	23.2885630096622		
920.884214682981	-100.020252091255	-99.7374781745177	-100.030077980401	-99.9035635563717	-98.3268657869143	-95.9675605866023	-97.0016241312389	-100.030077980401	-96.6254887592793	-95.4037909691731	-96.970877640006	-93.8842167734294	-92.0806758402893	-91.9026087510654	-87.9976362292159	-30.6244227442505	-84.036206470118	-28.1925535651224	-177.540404764414	-99.4412981827586	34.8538006507879	523.022	66.0410392535728	66.0410392535728	-91.283766526301	66.0410392535728	-75.9017218511399	23.3159734119098		
921.652072302559	-100.020342831488	-99.7402532606763	-100.030077980401	-99.9048563578999	-98.3451357329342	-96.0119100810005	-97.0380303988653	-100.030077980401	-96.6720141722276	-95.4708296555088	-97.0163355781911	-93.9819509501785	-92.2164154475292	-92.0616309752952	-88.2789571155778	-32.495911536067	-84.4629446266886	-31.2753667775924	-174.320691522207	-99.6623080878989	31.535440558984	523.226	64.9117591059583	64.9117591059583	-91.2717591059593	64.9117591059583	-75.8108495272536	23.3433838141575		
922.419929922136	-100.020432318921	-99.7429890367538	-100.030077980401	-99.9061294346652	-98.3631126553362	-96.0555376146467	-97.0737835990748	-100.030077980401	-96.7175889025191	-95.5364179609557	-97.0607857155945	-94.0773737616995	-92.3487025033945	-92.2160109895118	-88.5504967656971	-34.2923699367173	-84.8721959613806	-34.1556476419355	-171.290121902297	-99.8033636365994	28.4282653291098	523.431	89.4742130484776	89.4742130484776	-91.2596675939328	89.4742130484776	-75.7392491990474	23.3707942164051		
923.187787541713	-100.020520576541	-99.7456862420338	-100.030077980401	-99.907383186093	-98.3808028003183	-96.0984587663106	-97.1088992709106	-100.030077980401	-96.7622387699854	-95.6005975299186	-97.1042576841351	-94.1705574731774	-92.4776532863914	-92.3659285209916	-88.8127047371586	-36.0177710967045	-85.2649426860998	-36.8515006703206	-168.43475662766	-99.8921471421581	25.4945185999015	523.635	95.0476098853246	95.0476098853246	-91.2476098853258	95.0476098853246	-75.3530900564372	23.3982046186528		
923.95564516129	-100.020607626809	-99.748345598495	-100.030077980401	-99.9086180015443	-98.3982122481768	-96.1406886969952	-97.1433924936294	-100.030077980401	-96.8059887206416	-95.6634085190614	-97.1467800324399	-94.2615715493267	-92.6033792135034	-92.5115546452031	-89.0660049808691	-37.6758278541778	-85.6420957977339	-39.3789784084848	-165.741858486665	-99.9472602536601	22.7067525393927	523.84	189.428194968446	189.428194968446	-91.2354676957209	189.428194968446	-75.3411481188164	23.4256150209004		
924.723502780868	-100.020693491674	-99.7509678112946	-100.030077980401	-99.909834260619	-98.4153469185769	-96.1822421633022	-97.177277902943	-100.030077980401	-96.8488628620626	-95.724889660792	-97.188380273116	-94.3504827835367	-92.7259870824324	-92.6530522829542	-89.3107975763403	-39.2700129696833	-86.0045014956152	-41.7523600402347	-163.199777063625	-99.9810024742364	20.0448565537715	524.044	183.457904868673	183.457904868673	-91.2233594141287	183.457904868673	-75.1030978088947	23.4530254231481		
925.491360400445	-100.020778192589	-99.7535535692372	-100.030077980401	-99.9110323334477	-98.4322125756288	-96.2231335303024	-97.2105697065944	-100.030077980401	-96.890884497094	-95.7850783236015	-97.2290849276301	-94.4373554201243	-92.8455792998516	-92.7905766643852	-89.5474603309525	-40.8035775494145	-86.3529469021676	-43.9843871575318	-160.797845177972	-100.001377720992	17.4938917872923	524.249	204.85752989617	204.85752989617	-91.2111662598065	204.85752989617	-74.8696389364486	23.4804358253957		
926.259218020022	-100.020861750523	-99.7561035452276	-100.030077980401	-99.9122125809742	-98.4488148327777	-96.263376783931	-97.2432816992986	-100.030077980401	-96.9320761559859	-95.8440105694346	-97.268919568931	-94.5222512701149	-92.9622540965906	-92.9242757623237	-89.7763502552797	-42.2795678395388	-86.6881651748453	-46.0864637026462	-158.526285853678	-100.013513172301	15.0425410524078	524.453	179.898098027558	179.898098027558	-91.1990071184678	179.898098027558	-74.7173141566728	23.5078462276434		
927.0270756396	-100.020944185973	-99.7586183967096	-100.030077980401	-99.913375355228	-98.4651591575142	-96.3029855429265	-97.2754272770782	-100.030077980401	-96.9724596270349	-95.9017212082576	-97.3079088619452	-94.6052298209363	-93.076105730599	-93.054290697299	-89.9978049253596	-43.7008405538352	-87.0108400850315	-48.0688259633677	-156.376128741068	-100.020642445003	12.6820170916424	524.657	210.605913410696	210.605913410696	-91.1868225016058	210.605913410696	-74.6969758764034	23.535256629891		
927.794933259177	-100.021025518981	-99.7610987660903	-100.030077980401	-99.9145209995869	-98.481250875914	-96.3419730703346	-97.3070194510214	-100.030077980401	-97.0120559858127	-95.9582438499793	-97.3460766020655	-94.6863483403917	-93.1872246784783	-93.1807561163253	-90.2121437417274	-45.0700768790173	-87.3216101289991	-49.9406875295954	-154.339135011711	-100.024773702863	10.4053044179152	524.862	207.428188783955	207.428188783955	-91.1745524203202	207.428188783955	-74.6522539504247	23.5626670321387		
928.562790878754	-100.02110576914	-99.7635452811511	-100.030077980401	-99.9156498490316	-98.4970951770134	-96.3803522845935	-97.3380708604891	-100.030077980401	-97.0508856230552	-96.0136109538721	-97.3834457517464	-94.7656619752464	-93.2956978163123	-93.3038005473831	-90.4196690940774	-46.3897952863803	-87.6210722270354	-51.7103632915919	-152.407729841106	-100.027135148307	8.20663888927697	525.066	202.575043782781	202.575043782781	-91.1623165100555	202.575043782781	-74.6048452608037	23.5900774343864		
929.330648498332	-100.021184955611	-99.7659585554459	-100.030077980401	-99.9167622303903	-98.5126971170267	-96.4181357702186	-97.3685937857953	-100.030077980401	-97.0889682712828	-96.0678538756277	-97.420038475312	-94.8432238447478	-93.4016085904753	-93.4235467313736	-90.6206674395718	-47.6623632645562	-87.9097850591909	-53.3853758635373	-150.57494168204	-100.028466651191	6.08115350341564	525.271	189.902722010231	189.902722010231	-91.1499947375037	189.902722010231	-74.5669636702706	23.617487836634		
930.098506117909	-100.021263097132	-99.768339188686	-100.030077980401	-99.9178584625765	-98.5280616234138	-96.4553357881027	-97.3986001603861	-100.030077980401	-97.1263230302167	-96.12100291218	-97.4558761720753	-94.9190851293721	-93.5050371790487	-93.5401119331712	-90.8154103020535	-48.8900080759214	-88.1882720796062	-54.9725472350235	-148.834347613039	-100.029207252164	4.02463843264127	525.475	205.529525423708	205.529525423708	-91.1377072418909	205.529525423708	-74.297888744565	23.6448982388817		
930.866363737486	-100.021340212029	-99.7706877671138	-100.030077980401	-99.9189388568174	-98.5431934988018	-96.4919642854474	-97.4281015825388	-100.030077980401	-97.1629683910545	-96.1730873444115	-97.4909795078622	-94.9932951550753	-93.6060606444311	-93.6536082332734	-91.0041551987392	-50.0748266283983	-88.45702424582	-56.4780779717026	-147.180024121013	-100.029613614277	2.03337840800282	525.679	188.017212088706	188.017212088706	-91.1253939068893	188.017212088706	-74.2648633077722	23.6723086411293		
931.634221357063	-100.021416318228	-99.773004863864	-100.030077980401	-99.9200037168756	-98.5580974247683	-96.5280329053414	-97.4571093266028	-100.030077980401	-97.1989222596621	-96.2241354778605	-97.5253684450283	-95.0659014733041	-93.7047530776898	-93.7641428014211	-91.1871465003591	-51.2187945448204	-88.7165024947316	-57.9076158892339	-145.606502745075	-100.029833570957	0.104041830986716	525.884	177.579357744991	177.579357744991	-91.1129941086288	177.579357744991	-74.2618704904712	23.699719043377		
932.402078976641	-100.021491433267	-99.7752910393138	-100.030077980401	-99.9210533392628	-98.5727779654912	-96.5635529959986	-97.485634353803	-100.030077980401	-97.2342019787382	-96.2741746815334	-97.5590622710488	-95.1369499370129	-93.8011857351592	-93.8718181534587	-91.3646162301625	-52.3237745035597	-88.9671399928389	-59.2663157980649	-144.108730069864	-100.029951023887	-1.76639583565429	526.088	73.3060832922226	73.3060832922226	-91.1006287467687	73.3060832922226	-74.187904349179	23.7271294456246		
933.169936596218	-100.021565574301	-99.7775468414226	-100.030077980401	-99.9220880134467	-98.5872395712704	-96.598535619672	-97.5136873226248	-100.030077980401	-97.2688243490019	-96.323231424923	-97.5920796257606	-95.2064847729087	-93.8954271677593	-93.9767323926005	-91.5367848067154	-53.3915239166016	-89.2093441849102	-60.5588916483561	-142.68203161191	-100.030012896804	-3.58070607417812	526.292	62.3100555059305	62.3100555059305	-91.0882373241132	62.3100555059305	-74.1407490499462	23.7545398478723		
933.937794215795	-100.021638758116	-99.7797728060608	-100.030077980401	-99.9231080220508	-98.6014865819272	-96.6329915612531	-97.5412785987993	-100.030077980401	-97.3028056494542	-96.3713313133277	-97.6244385273276	-95.2745486501392	-93.9875433434762	-94.0789794361794	-91.7038617349741	-54.4237020045665	-89.4434986622604	-61.7896621841292	-141.322079192012	-100.030045052226	-5.34144641146963	526.497	52.6157588315737	52.6157588315737	-91.0757588315744	52.6157588315737	-74.1222251292154	23.7819502501199		
934.705651835373	-100.021711001138	-99.7819694573281	-100.030077980401	-99.9241136410481	-98.6155232300844	-96.6669313365729	-97.5684182649059	-100.030077980401	-97.3361616567578	-96.4184991215598	-97.656156396997	-95.3411827456218	-94.0775977634129	-94.1786492288721	-91.8660462497173	-55.4218763222379	-89.6699648692465	-62.9625910347593	-140.024861430909	-100.030061538829	-7.0509896231888	526.701	68.4278603903008	68.4278603903008	-91.0633149357561	68.4278603903008	-74.0717490542672	23.8093606523676		
935.47350945495	-100.021782319442	-99.7841373078633	-100.030077980401	-99.9251051399476	-98.6293536443347	-96.7003652004131	-97.5951161296097	-100.030077980401	-97.3689076637802	-96.4647588261264	-97.6872500827121	-95.4064268061982	-94.1656515717965	-94.2758279433168	-92.0235279150635	-56.3875287828755	-89.8890836643763	-64.081322023031	-138.786657044935	-100.030069878283	-8.71154627729607	526.905	58.9208447553283	58.9208447553283	-91.0508447553291	58.9208447553283	-74.0411835458654	23.8367710546152		
936.241367074527	-100.021852728761	-99.7862768591431	-100.030077980401	-99.9260827819756	-98.6429818522993	-96.7333031542421	-97.6213817365482	-100.030077980401	-97.4010584973403	-96.510133635962	-97.71773588164	-95.4703192077934	-94.2517636602964	-94.3705981689714	-92.1764871834697	-57.3220612248645	-90.1011767505128	-65.1492103461833	-137.604010653564	-100.030074040064	-10.3251826968221	527.11	57.7919232563104	57.7919232563104	-91.0382868926749	57.7919232563104	-73.8483088376233	23.8641814568629		
937.009224694105	-100.021922244492	-99.7883886017732	-100.030077980401	-99.9270468242507	-98.6564117835817	-96.7657549536836	-97.6472243728841	-100.030077980401	-97.4326285351982	-96.5546460217869	-97.7476295616717	-95.5328970117385	-94.3359907669904	-94.4630390899972	-92.3250959173207	-58.2268005600457	-90.3065479869952	-66.169350184832	-136.473710842011	-100.030076089156	-11.8938356815991	527.314	74.7221274242872	74.7221274242872	-91.0257637879247	74.7221274242872	-73.7940072423341	23.8915918591105		
937.777082313682	-100.021990881711	-99.7904730157694	-100.030077980401	-99.9279975179526	-98.6696472726217	-96.7977301157299	-97.6726530775367	-100.030077980401	-97.4636317223244	-96.5983177441611	-97.7769463819484	-95.5941960184145	-94.418387570288	-94.5532266528902	-92.4695178759448	-59.1030035393071	-90.5054845950492	-67.1445992104624	-135.3927702499	-100.030077084538	-13.4193248597401	527.518	95.7477596268584	95.7477596268584	-91.0132141723136	95.7477596268584	-73.7716913732174	23.9190022613582		
938.544939933259	-100.022058655173	-99.7925305708315	-100.030077980401	-99.928935108487	-98.6826920614523	-96.8292379257106	-97.6976766491076	-100.030077980401	-97.4940815864841	-96.6411698802999	-97.8057011124631	-95.654250818361	-94.499006778105	-94.6412337245358	-92.6099091706586	-59.9518611676467	-90.6982582666016	-68.0776003921171	-134.358407481738	-100.030077561593	-14.9033632445557	527.722	58.8724561518184	58.8724561518184	-91.0006379700014	58.8724561518184	-73.6795693016597	23.9464126636058		
939.312797552837	-100.022125579327	-99.7945617266075	-100.030077980401	-99.9298598356432	-98.6955498023638	-96.8602874440238	-97.7223036535115	-100.030077980401	-97.5239912531679	-96.6832228497132	-97.8339080527852	-95.7130948409849	-94.5778992125607	-94.7271302413058	-92.7464186902191	-60.7745027978993	-90.8851261855131	-68.9708014444347	-133.368030656857	-100.030077787174	-16.3475663872816	527.927	79.1534278057793	79.1534278057793	-90.9879732603256	79.1534278057793	-73.3705149165437	23.9738230658535		
940.080655172414	-100.022191668319	-99.7965669329514	-100.030077980401	-99.9307719337483	-98.7082240604785	-96.8908875126408	-97.7465424313265	-100.030077980401	-97.553373459902	-96.7244964387276	-97.8615810499537	-95.7707604009986	-94.6551138904533	-94.8109833497765	-92.8791884988679	-61.5719999296114	-91.0663319692747	-69.8264722101932	-132.419222436068	-100.030077892417	-17.7534603988991	528.131	102.971707161088	102.971707161088	-90.9753435247255	102.971707161088	-73.1582180335349	24.0012334681011		
940.848512791991	-100.022256936003	-99.7985466301725	-100.030077980401	-99.9316716318158	-98.7207183162398	-96.9210467613929	-97.7704011048741	-100.030077980401	-97.5822405699658	-96.7650098239459	-97.8887335155791	-95.8272787427051	-94.7306980997535	-94.8928575396034	-93.0083542089693	-62.3453697371166	-91.2421065383666	-70.646720229328	-131.509726379521	-100.030077940863	-19.1224890394062	528.335	102.400868791053	102.400868791053	-90.9626869728711	102.400868791053	-73.007845198435	24.0286438703488		
941.616370411568	-100.022321395946	-99.8005012492771	-100.030077980401	-99.9325591536895	-98.7330359678182	-96.9507736140474	-97.7938875850414	-100.030077980401	-97.6106045855455	-96.8047815946974	-97.915378442196	-95.8826800822469	-94.8046974723383	-94.9728147690487	-93.1340453300828	-63.0955783486784	-91.4126689197337	-71.4335047116571	-130.637434505731	-100.030077962866	-20.456020023832	528.539	124.356367164178	124.356367164178	-90.9500035278159	124.356367164178	-72.8285218814818	24.0560542725964		
942.384228031146	-100.022385061436	-99.8024312122039	-100.030077980401	-99.9334347181829	-98.7451803334378	-96.9800762941822	-97.8170095778552	-100.030077980401	-97.6384771603501	-96.8438297745278	-97.9415284189019	-95.9369936479219	-94.877156053177	-95.0509145836249	-93.2563855961612	-63.8235438966002	-91.5782269901688	-72.1886491011537	-129.800375935362	-100.030077972726	-21.7553506611637	528.744	130.487230739814	130.487230739814	-90.9372307398148	130.487230739814	-72.7900869490938	24.0834646748441		
943.152085650723	-100.022447945487	-99.8043369320518	-100.030077980401	-99.9342985392145	-98.7571546536269	-97.008962830866	-97.8397745908192	-100.030077980401	-97.6658696117149	-96.8821718417751	-97.9671956463185	-95.9902477186677	-94.9481163661644	-95.1272142282826	-93.3754932724276	-64.5301393564252	-91.738978164816	-72.9138523946227	-128.996706515553	-100.030077977085	-23.0217129191092	528.948	125.633584052699	125.633584052699	-90.9244931436094	125.633584052699	-72.7205611417655	24.1108750770918		
943.9199432703	-100.022510060849	-99.8062188133014	-100.030077980401	-99.9351508259385	-98.7689620933941	-97.0374410641505	-97.8621899390231	-100.030077980401	-97.6927929322157	-96.9198247492772	-97.9923919509092	-96.0424696608098	-95.0176194767868	-95.2017687535425	-93.4914814433664	-65.2161951917544	-91.8951100354852	-73.6106993563881	-128.224699331384	-100.030077978987	-24.2562779907528	529.152	126.365364784925	126.365364784925	-90.9117284212896	126.365364784925	-72.7140942437254	24.1382854793394		
944.687800889878	-100.022571420012	-99.8080772520297	-100.030077980401	-99.9359917828718	-98.7806057443342	-97.0655186503842	-97.8842627510335	-100.030077980401	-97.7192578008171	-96.9568049432506	-98.0171287986829	-96.0936859631606	-95.0857050517933	-95.2746311159437	-93.6044582831443	-65.8825018197699	-92.0468009630186	-74.2806697524246	-127.482736020697	-100.030077979806	-25.4601604263639	529.356	114.436209222051	114.436209222051	-90.8989364947797	114.436209222051	-72.6154192272477	24.1656958815871		
945.455658509455	-100.022632035214	-99.8099126361194	-100.030077980401	-99.9368216100165	-98.792088626665	-97.0932030673513	-97.9059999745756	-100.030077980401	-97.7452745935755	-96.9931283813826	-98.0414173083162	-96.143922270555	-95.1524114160352	-95.3458522731536	-93.7145273096798	-66.5298119112303	-92.1942206275295	-74.9251467117818	-126.769298817086	-100.030077980154	-26.6344218836118	529.56	97.6670263766264	97.6670263766264	-90.8861172857189	97.6670263766264	-72.5914039245276	24.1931062838347		
946.223516129032	-100.022691918445	-99.8117253454607	-100.030077980401	-99.9376405029794	-98.8034136911993	-97.1205016192445	-97.9274083820135	-100.030077980401	-97.7708533939167	-97.0288105501714	-98.0652682637202	-96.1932034159002	-95.2177756066267	-95.4154812740629	-93.8217876234823	-67.1588425375463	-92.3375305399848	-75.5454243097857	-126.082963253477	-100.030077980299	-27.7800745415063	529.764	95.234179806368	95.234179806368	-90.8732707154593	95.234179806368	-72.3685215407852	24.2205166860824		
946.99137374861	-100.022751081456	-99.813515752149	-100.030077980401	-99.9384486530874	-98.8145838212527	-97.1474214414769	-97.9484945756378	-100.030077980401	-97.7960040025093	-97.0638664815526	-98.0886921260789	-96.241553450816	-95.2818334245694	-95.4835653441659	-93.9263341322966	-67.7702771764571	-92.4768845182648	-76.1427144559554	-125.422391465549	-100.03007798036	-28.8980842168251	529.968	133.014942159612	133.014942159612	-90.8603967050672	133.014942159612	-72.3522435645932	24.24792708833		
947.759231368187	-100.02280953576	-99.8152842206755	-100.030077980401	-99.9392462474992	-98.8256018344913	-97.1739695053387	-97.9692649927681	-100.030077980401	-97.8207359467492	-97.0983107688431	-98.1116990453859	-96.2889956749343	-95.3446194839761	-95.5501499665068	-94.0282577625115	-68.3647675868684	-92.6124291305516	-76.7181531596092	-124.786326040337	-100.030077980384	-29.9893732163807	530.173	113.266522773705	113.266522773705	-90.8474318646147	113.266522773705	-72.1502120440127	24.2753374905777		
948.527088987764	-100.022867292643	-99.8170311081134	-100.030077980401	-99.940033469314	-98.8364704847193	-97.2001526225053	-97.9897259106774	-100.030077980401	-97.8450584898748	-97.1321575820353	-98.1342988715014	-96.3355526639252	-95.4061672590214	-95.6152789584541	-94.1276456582168	-68.9429355625289	-92.7443041086368	-77.2728062375087	-124.173584360746	-100.030077980394	-31.0548229540057	530.377	97.799957145967	97.799957145967	-90.8345026005134	97.799957145967	-72.1326703841414	24.3027478928253		
949.294946607342	-100.022924363166	-99.8187567642982	-100.030077980401	-99.9408104976768	-98.8471924636113	-97.2259774494014	-98.0098834513463	-100.030077980401	-97.8689806397289	-97.1654206824724	-98.1565011647533	-96.381246296314	-95.4665091287365	-95.6789945445474	-94.224581368728	-69.5053745734272	-92.872642733499	-77.8076745203884	-123.583053401596	-100.030077980398	-32.0952763572802	530.581	117.14881838462	117.14881838462	-90.8215456573471	117.14881838462	-72.0076935212066	24.330158295073		
950.062804226919	-100.022980758172	-99.820461532003	-100.030077980401	-99.9415775078803	-98.8577704023891	-97.2514504914263	-98.0297435860525	-100.030077980401	-97.8925111571819	-97.198113436932	-98.1783152061032	-96.426097779144	-95.5256764197632	-95.7413374256451	-94.3191450253366	-70.0526513030581	-92.9975721953024	-78.3236986086935	-123.013684937135	-100.0300779804	-33.1115400858077	530.785	104.476742773199	104.476742773199	-90.8085609550183	104.476742773199	-71.9909740689475	24.3575686973206		
950.830661846496	-100.02303648829	-99.8221457471092	-100.030077980401	-99.9423346714639	-98.8682068734463	-97.2765781070462	-98.0493121398033	-100.030077980401	-97.9156585642321	-97.2302488311457	-98.1997500068981	-96.4701276725476	-95.5836994471706	-95.802346844587	-94.4114135079901	-70.5853070890573	-93.1192139297696	-78.8217632221629	-122.46449112382	-100.0300779804	-34.1043865801312	530.989	102.229184776771	102.229184776771	-90.7955484131357	102.229184776771	-71.8289939144089	24.3849790995683		
951.598519466074	-100.023091563942	-99.8238097387719	-100.030077980401	-99.9430821563101	-98.8785043919218	-97.3013665117571	-98.0685947956163	-100.030077980401	-97.9384311517975	-97.261839482781	-98.2208143182268	-96.5133559132729	-95.6406075534356	-95.8620606485712	-94.5014606025517	-71.1038592740881	-93.2376839327171	-79.3027011829141	-121.934540425702	-100.0300779804	-35.0745559579675	531.193	99.2379624964669	99.2379624964669	-90.7825079510135	99.2379624964669	-71.800304443002	24.4123895018159		
952.366377085651	-100.023145995343	-99.8254538295811	-100.030077980401	-99.9438201267372	-98.8886654172243	-97.3258217819244	-98.0875970986547	-100.030077980401	-97.9608369872111	-97.2928976539089	-98.2415166398987	-96.5558018372191	-95.6964291456803	-95.9205153484326	-94.5893571492442	-71.6088024733278	-93.353093054388	-79.7672970673297	-121.422953852786	-100.030077980401	-36.022757772482	531.397	105.554894033121	105.554894033121	-90.7694394876673	105.554894033121	-71.7357228937984	24.4397999040636		
953.134234705228	-100.023199792513	-99.8270783357182	-100.030077980401	-99.9445487435901	-98.8986923545103	-97.349949858502	-98.106324460223	-100.030077980401	-97.9828839214344	-97.3234352629808	-98.2618652290636	-96.5974842010286	-95.7511917312555	-95.9777461749973	-94.6751711828407	-72.1006097643933	-93.4655472750738	-80.2162905582201	-120.92890148561	-100.030077980401	-36.9496726455459	531.601	114.292706578181	114.292706578181	-90.7563429418183	114.292706578181	-71.529992808777	24.4672103063112		
953.902092324805	-100.023252965275	-99.8286835671084	-100.030077980401	-99.945268164328	-98.9085875561153	-97.3737565506365	-98.1247821616275	-100.030077980401	-98.0045795959994	-97.3534638963368	-98.2818681084874	-96.6384212027777	-95.8049219517534	-96.0337871326786	-94.7589680651209	-72.5797338050897	-93.5751479633981	-80.6503795253712	-120.451599261754	-100.030077980401	-37.8559537874492	531.805	118.189581868248	118.189581868248	-90.7432182318851	118.189581868248	-71.2904793244088	24.4946207085589		
