Independent Variable,Fit Peak 1,Fit Peak 2,Fit Peak 3,Fit Peak 4,Fit Peak 5,Fit Peak 6,Fit Peak 7,Fit Peak 8,Fit Peak 9,Fit Peak 10,Fit Peak 11,Fit Peak 12,Fit Peak 13,Fit Peak 14,Fit Peak 15,Fit Peak 16,Fit Peak 17,Fit Peak 18,Fit Peak 19,Fit Peak 20,Fit Peak 21,Fit Peak 22,Fit Peak 23,Cumulative Fit Peak,Independent Variable,Regular Residual E"Smoothed Y1",Regular Residual E"Smoothed Y1",Fitted Y,Regular Residual E"Smoothed Y1",Regular Residual E"Smoothed Y1",Percentiles,Reference X,Reference Line
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mu = -0.111565,sigma = 159.985562
,,,,,,,,,,,,,,,,,,,,,,,,,589.622,-38.0548292217612,-38.0548292217612,-79.161534414603,-38.0548292217612,-28.0276573957235,32.3339957513877,,
,,,,,,,,,,,,,,,,,,,,,,,,,589.822,-63.0148079784049,-63.0148079784049,-79.1497374761409,-63.0148079784049,-27.9633736379619,32.3614061536353,,
,,,,,,,,,,,,,,,,,,,,,,,,,590.022,-59.6757281895045,-59.6757281895045,-79.1379081741331,-59.6757281895045,-27.9330184828743,32.388816555883,,
,,,,,,,,,,,,,,,,,,,,,,,,,590.222,-32.6912263446097,-32.6912263446097,-79.1260463826636,-32.6912263446097,-27.8955124126514,32.4162269581306,,
,,,,,,,,,,,,,,,,,,,,,,,,,590.423,-56.3477257608397,-56.3477257608397,-79.1140924209794,-56.3477257608397,-27.7730047420046,32.4436373603783,,
,,,,,,,,,,,,,,,,,,,,,,,,,590.623,-39.0451076210354,-39.0451076210354,-79.1021651062383,-39.0451076210354,-27.7293858362992,32.4710477626259,,
,,,,,,,,,,,,,,,,,,,,,,,,,590.823,-37.9407041711245,-37.9407041711245,-79.0902049197853,-37.9407041711245,-27.6677140920947,32.4984581648736,,
,,,,,,,,,,,,,,,,,,,,,,,,,591.023,-39.4426973577995,-39.4426973577995,-79.07821173311,-39.4426973577995,-27.6642768135353,32.5258685671212,,
,,,,,,,,,,,,,,,,,,,,,,,,,591.223,-5.01199640113748,-5.01199640113748,-79.0661854170448,-5.01199640113748,-27.5936130678349,32.5532789693689,,
,,,,,,,,,,,,,,,,,,,,,,,,,591.423,-13.7740559764226,-13.7740559764226,-79.0541258417597,-13.7740559764226,-27.5802300719467,32.5806893716165,,
,,,,,,,,,,,,,,,,,,,,,,,,,591.624,-26.446209490361,-26.446209490361,-79.0419723278217,-26.446209490361,-27.4549721196996,32.6080997738642,,
,,,,,,,,,,,,,,,,,,,,,,,,,591.824,-34.2774270532723,-34.2774270532723,-79.0298456740015,-34.2774270532723,-27.3453302521375,32.6355101761118,,
,,,,,,,,,,,,,,,,,,,,,,,,,592.024,-24.9814055422962,-24.9814055422962,-79.0176853667956,-24.9814055422962,-27.2740361997089,32.6629205783595,,
,,,,,,,,,,,,,,,,,,,,,,,,,592.224,-12.8917814535929,-12.8917814535929,-79.0054912736805,-12.8917814535929,-27.2714943760952,32.6903309806071,,
,,,,,,,,,,,,,,,,,,,,,,,,,592.424,-39.9003731021863,-39.9003731021863,-78.9932632614511,-39.9003731021863,-27.1644881517452,32.7177413828548,,
,,,,,,,,,,,,,,,,,,,,,,,,,592.624,-6.02718062196891,-6.02718062196891,-78.9810011962136,-6.02718062196891,-27.1130588103406,32.7451517851024,,
,,,,,,,,,,,,,,,,,,,,,,,,,592.824,-14.9758405111618,-14.9758405111618,-78.9687049433844,-14.9758405111618,-26.9291365314093,32.7725621873501,,
,,,,,,,,,,,,,,,,,,,,,,,,,593.024,-15.5463529050443,-15.5463529050443,-78.956374367684,-15.5463529050443,-26.685733051587,32.7999725895978,,
,,,,,,,,,,,,,,,,,,,,,,,,,593.224,0.639463878586753,0.639463878586753,-78.944009333133,0.639463878586753,-26.6569942706265,32.8273829918454,,
,,,,,,,,,,,,,,,,,,,,,,,,,593.424,-0.48929938786128,-0.48929938786128,-78.931609703048,-0.48929938786128,-26.5431121883254,32.8547933940931,,
,,,,,,,,,,,,,,,,,,,,,,,,,593.624,1.36008443094761,1.36008443094761,-78.9191753400396,1.36008443094761,-26.489025178703,32.8822037963407,,
,,,,,,,,,,,,,,,,,,,,,,,,,593.824,18.8485242878187,18.8485242878187,-78.9067061060014,18.8485242878187,-26.474568858962,32.9096141985884,,
,,,,,,,,,,,,,,,,,,,,,,,,,594.024,11.0169291348398,11.0169291348398,-78.8942018621131,11.0169291348398,-26.4671143676373,32.937024600836,,
,,,,,,,,,,,,,,,,,,,,,,,,,594.224,8.02620792337706,8.02620792337706,-78.8816624688322,8.02620792337706,-26.446209490361,32.9644350030837,,
,,,,,,,,,,,,,,,,,,,,,,,,,594.424,-8.92909403229224,-8.92909403229224,-78.8690877858908,-8.92909403229224,-26.4282476713798,32.9918454053313,,
,,,,,,,,,,,,,,,,,,,,,,,,,594.624,-14.8989768731666,-14.8989768731666,-78.8564776722887,-14.8989768731666,-26.2274657929442,33.019255807579,,
,,,,,,,,,,,,,,,,,,,,,,,,,594.824,-32.7861680137079,-32.7861680137079,-78.843831986293,-32.7861680137079,-26.2142368695517,33.0466662098266,,
,,,,,,,,,,,,,,,,,,,,,,,,,595.024,-17.532485778207,-17.532485778207,-78.8311505854301,-17.532485778207,-26.2026502523736,33.0740766120743,,
,,,,,,,,,,,,,,,,,,,,,,,,,595.224,-14.7524757644274,-14.7524757644274,-78.8184333264828,-14.7524757644274,-26.1291076987982,33.1014870143219,,
,,,,,,,,,,,,,,,,,,,,,,,,,595.424,-12.3452290254253,-12.3452290254253,-78.8056800654842,-12.3452290254253,-26.0597387337225,33.1288974165696,,
,,,,,,,,,,,,,,,,,,,,,,,,,595.624,-19.9907457059205,-19.9907457059205,-78.7928906577165,-19.9907457059205,-25.670050075026,33.1563078188172,,
,,,,,,,,,,,,,,,,,,,,,,,,,595.824,-32.105389587754,-32.105389587754,-78.7800649577011,-32.105389587754,-25.5833638946394,33.1837182210649,,
,,,,,,,,,,,,,,,,,,,,,,,,,596.023,-24.2990964155887,-24.2990964155887,-78.7672672207752,-24.2990964155887,-25.5552027944269,33.2111286233125,,
,,,,,,,,,,,,,,,,,,,,,,,,,596.223,-44.6056313199274,-44.6056313199274,-78.7543686800732,-44.6056313199274,-25.5062978538645,33.2385390255602,,
,,,,,,,,,,,,,,,,,,,,,,,,,596.423,-56.5340211386172,-56.5340211386172,-78.741433406838,-56.5340211386172,-25.4421545383428,33.2659494278079,,
,,,,,,,,,,,,,,,,,,,,,,,,,596.623,-55.8024478383927,-55.8024478383927,-78.728461252517,-55.8024478383927,-25.4106449469982,33.2933598300555,,
,,,,,,,,,,,,,,,,,,,,,,,,,596.823,-51.5336388413155,-51.5336388413155,-78.7154520677759,-51.5336388413155,-25.3559631625249,33.3207702323032,,
,,,,,,,,,,,,,,,,,,,,,,,,,597.023,-24.9230488429612,-24.9230488429612,-78.7024057024939,-24.9230488429612,-25.3478757607745,33.3481806345508,,
,,,,,,,,,,,,,,,,,,,,,,,,,597.222,-10.9724306644644,-10.9724306644644,-78.6893875173541,-10.9724306644644,-25.2876101600232,33.3755910367985,,
,,,,,,,,,,,,,,,,,,,,,,,,,597.422,-5.77282438384107,-5.77282438384107,-78.6762665252506,-5.77282438384107,-25.052737686659,33.4030014390461,,
,,,,,,,,,,,,,,,,,,,,,,,,,597.622,-3.1787102835808,-3.1787102835808,-78.663107898238,-3.1787102835808,-25.0232412695224,33.4304118412938,,
,,,,,,,,,,,,,,,,,,,,,,,,,597.822,14.4944569375488,14.4944569375488,-78.649911483004,14.4944569375488,-25.0228460549915,33.4578222435414,,
,,,,,,,,,,,,,,,,,,,,,,,,,598.021,31.7958343009398,31.7958343009398,-78.6367433918495,31.7958343009398,-24.9887565935372,33.4852326457891,,
,,,,,,,,,,,,,,,,,,,,,,,,,598.221,15.0271074914916,15.0271074914916,-78.6234711278555,15.0271074914916,-24.9814055422962,33.5126430480367,,
,,,,,,,,,,,,,,,,,,,,,,,,,598.421,30.8392515206833,30.8392515206833,-78.6101606115935,30.8392515206833,-24.9762898078558,33.5400534502844,,
,,,,,,,,,,,,,,,,,,,,,,,,,598.62,60.8014239814497,60.8014239814497,-78.5968785269042,60.8014239814497,-24.9230488429612,33.567463852532,,
,,,,,,,,,,,,,,,,,,,,,,,,,598.82,76.985309410559,76.985309410559,-78.5834912287417,76.985309410559,-24.8868867143133,33.5948742547797,,
,,,,,,,,,,,,,,,,,,,,,,,,,599.02,75.2964288432092,75.2964288432092,-78.5700652068463,75.2964288432092,-24.7009962487464,33.6222846570273,,
,,,,,,,,,,,,,,,,,,,,,,,,,599.219,58.9003040872713,58.9003040872713,-78.5566677236352,58.9003040872713,-24.5753321715778,33.649695059275,,
,,,,,,,,,,,,,,,,,,,,,,,,,599.419,37.8486185172172,37.8486185172172,-78.5431639717626,37.8486185172172,-24.4964800037299,33.6771054615227,,
,,,,,,,,,,,,,,,,,,,,,,,,,599.618,49.5651433751502,49.5651433751502,-78.5296888296959,49.5651433751502,-24.4672932799876,33.7045158637703,,
,,,,,,,,,,,,,,,,,,,,,,,,,599.818,42.4761067078975,42.4761067078975,-78.5161067078977,42.4761067078975,-24.2990964155887,33.731926266018,,
,,,,,,,,,,,,,,,,,,,,,,,,,600.018,41.3452123327302,41.3452123327302,-78.5024850600041,41.3452123327302,-24.1720074160713,33.7593366682656,,
,,,,,,,,,,,,,,,,,,,,,,,,,600.217,30.1616194010498,30.1616194010498,-78.4888921283234,30.1616194010498,-24.0788277169328,33.7867470705133,,
,,,,,,,,,,,,,,,,,,,,,,,,,600.417,50.0688275005489,50.0688275005489,-78.4751911369131,50.0688275005489,-24.0548264769021,33.8141574727609,,
,,,,,,,,,,,,,,,,,,,,,,,,,600.616,64.5769734777978,64.5769734777978,-78.4615189323436,64.5769734777978,-23.9502926446585,33.8415678750086,,
,,,,,,,,,,,,,,,,,,,,,,,,,600.816,56.9295561220231,56.9295561220231,-78.4477379402051,56.9295561220231,-23.9419735692119,33.8689782772562,,
,,,,,,,,,,,,,,,,,,,,,,,,,601.015,39.6012585325941,39.6012585325941,-78.433985805322,39.6012585325941,-23.8533811368479,33.8963886795039,,
,,,,,,,,,,,,,,,,,,,,,,,,,601.215,37.1664877845515,37.1664877845515,-78.4201241481885,37.1664877845515,-23.7435701020418,33.9237990817515,,
,,,,,,,,,,,,,,,,,,,,,,,,,601.414,39.1999277821383,39.1999277821383,-78.4062914185024,39.1999277821383,-23.7326782708915,33.9512094839992,,
,,,,,,,,,,,,,,,,,,,,,,,,,601.614,30.2496211522347,30.2496211522347,-78.3923484249626,30.2496211522347,-23.3831645770916,33.9786198862468,,
,,,,,,,,,,,,,,,,,,,,,,,,,601.813,6.77661624701403,6.77661624701403,-78.3784344288333,6.77661624701403,-23.2798700540289,34.0060302884945,,
,,,,,,,,,,,,,,,,,,,,,,,,,602.013,-7.57286330703205,-7.57286330703205,-78.3644094202414,-7.57286330703205,-23.256565379852,34.0334406907421,,
,,,,,,,,,,,,,,,,,,,,,,,,,602.212,-22.8541319757641,-22.8541319757641,-78.3504134787822,-22.8541319757641,-23.2128498275852,34.0608510929898,,
,,,,,,,,,,,,,,,,,,,,,,,,,602.412,-27.8955124126514,-27.8955124126514,-78.3363057691679,-27.8955124126514,-23.180400743644,34.0882614952374,,
,,,,,,,,,,,,,,,,,,,,,,,,,602.611,-55.4641364402059,-55.4641364402059,-78.3222271961581,-55.4641364402059,-23.0208395762602,34.1156718974851,,
,,,,,,,,,,,,,,,,,,,,,,,,,602.81,-57.1546201205881,-57.1546201205881,-78.3081071521401,-57.1546201205881,-22.8541319757641,34.1430822997327,,
,,,,,,,,,,,,,,,,,,,,,,,,,603.01,-97.5697621697154,-97.5697621697154,-78.2938741939215,-97.5697621697154,-22.7891287009697,34.1704927019804,,
,,,,,,,,,,,,,,,,,,,,,,,,,603.209,-91.4394204331502,-91.4394204331502,-78.2796704759414,-91.4394204331502,-22.7257514071464,34.1979031042281,,
,,,,,,,,,,,,,,,,,,,,,,,,,603.408,-79.9100297826205,-79.9100297826205,-78.2654247628348,-79.9100297826205,-22.6545297191006,34.2253135064757,,
,,,,,,,,,,,,,,,,,,,,,,,,,603.608,-78.2489350269084,-78.2489350269084,-78.2510649730925,-78.2489350269084,-22.6153349533172,34.2527239087234,,
,,,,,,,,,,,,,,,,,,,,,,,,,603.807,-46.2414472915755,-46.2414472915755,-78.2367345266066,-46.2414472915755,-22.6106913815458,34.280134310971,,
,,,,,,,,,,,,,,,,,,,,,,,,,604.006,-41.9740020840509,-41.9740020840509,-78.2223615523133,-41.9740020840509,-22.5508860388126,34.3075447132187,,
,,,,,,,,,,,,,,,,,,,,,,,,,604.206,-17.0412175868263,-17.0412175868263,-78.2078733222652,-17.0412175868263,-22.5384738187354,34.3349551154663,,
,,,,,,,,,,,,,,,,,,,,,,,,,604.405,-17.2411309167036,-17.2411309167036,-78.1934145378418,-17.2411309167036,-22.531590226572,34.362365517714,,
,,,,,,,,,,,,,,,,,,,,,,,,,604.604,-36.8038145885248,-36.8038145885248,-78.1789126842032,-36.8038145885248,-22.5223338887869,34.3897759199616,,
,,,,,,,,,,,,,,,,,,,,,,,,,604.803,-29.1847233298755,-29.1847233298755,-78.1643675792161,-29.1847233298755,-22.4908850778011,34.4171863222093,,
,,,,,,,,,,,,,,,,,,,,,,,,,605.003,-31.0612034703856,-31.0612034703856,-78.1497056205242,-31.0612034703856,-22.4568274540401,34.4445967244569,,
,,,,,,,,,,,,,,,,,,,,,,,,,605.202,-21.0221994844547,-21.0221994844547,-78.1350732428184,-21.0221994844547,-22.2323075351014,34.4720071267046,,
,,,,,,,,,,,,,,,,,,,,,,,,,605.401,-34.0696029395372,-34.0696029395372,-78.1203970604633,-34.0696029395372,-22.1808833987652,34.4994175289522,,
,,,,,,,,,,,,,,,,,,,,,,,,,605.6,-70.3888685672273,-70.3888685672273,-78.1056768873186,-70.3888685672273,-22.0507028624161,34.5268279311999,,
,,,,,,,,,,,,,,,,,,,,,,,,,605.8,-85.6700708592773,-85.6700708592773,-78.0908382316325,-85.6700708592773,-21.9055108997854,34.5542383334475,,
,,,,,,,,,,,,,,,,,,,,,,,,,605.999,-103.371243436284,-103.371243436284,-78.0760292909897,-103.371243436284,-21.8232694897856,34.5816487356952,,
,,,,,,,,,,,,,,,,,,,,,,,,,606.198,-126.658824205946,-126.658824205946,-78.0611757940551,-126.658824205946,-21.8193211044781,34.6090591379429,,
,,,,,,,,,,,,,,,,,,,,,,,,,606.397,-141.567358813061,-141.567358813061,-78.0462775505764,-141.567358813061,-21.7439718440874,34.6364695401905,,
,,,,,,,,,,,,,,,,,,,,,,,,,606.596,-156.1041201762,-156.1041201762,-78.0313343692565,-156.1041201762,-21.5936987010064,34.6638799424382,,
,,,,,,,,,,,,,,,,,,,,,,,,,606.795,-110.878199396795,-110.878199396795,-78.0163460577503,-110.878199396795,-21.472981674267,34.6912903446858,,
,,,,,,,,,,,,,,,,,,,,,,,,,606.994,-132.862323940982,-132.862323940982,-78.0013124226557,-132.862323940982,-21.4676291992211,34.7187007469335,,
,,,,,,,,,,,,,,,,,,,,,,,,,607.193,-163.596494003222,-163.596494003222,-77.9862332695066,-163.596494003222,-21.4663085899684,34.7461111491811,,
,,,,,,,,,,,,,,,,,,,,,,,,,607.393,-159.888058626447,-159.888058626447,-77.971032282644,-159.888058626447,-21.4612733525578,34.7735215514288,,
,,,,,,,,,,,,,,,,,,,,,,,,,607.592,-155.807775089141,-155.807775089141,-77.9558612744961,-155.807775089141,-21.3601425251109,34.8009319536764,,
,,,,,,,,,,,,,,,,,,,,,,,,,607.791,-149.67935584255,-149.67935584255,-77.9406441574502,-149.67935584255,-21.3235683405655,34.8283423559241,,
,,,,,,,,,,,,,,,,,,,,,,,,,607.99,-156.770073812743,-156.770073812743,-77.9253807327111,-156.770073812743,-21.2959656401965,34.8557527581717,,
,,,,,,,,,,,,,,,,,,,,,,,,,608.189,-188.249929199613,-188.249929199613,-77.9100708003871,-188.249929199613,-21.2878110820467,34.8831631604194,,
,,,,,,,,,,,,,,,,,,,,,,,,,608.388,-186.77528584052,-186.77528584052,-77.8947141594795,-186.77528584052,-21.2141685957107,34.910573562667,,
,,,,,,,,,,,,,,,,,,,,,,,,,608.587,-193.866143937576,-193.866143937576,-77.8793106078781,-193.866143937576,-21.1387937232648,34.9379839649147,,
,,,,,,,,,,,,,,,,,,,,,,,,,608.786,-181.035230966738,-181.035230966738,-77.8638599423534,-181.035230966738,-21.0276647596038,34.9653943671623,,
,,,,,,,,,,,,,,,,,,,,,,,,,608.985,-217.728001677818,-217.728001677818,-77.8483619585477,-217.728001677818,-21.0221994844547,34.99280476941,,
,,,,,,,,,,,,,,,,,,,,,,,,,609.184,-211.22809263994,-211.22809263994,-77.8328164509701,-211.22809263994,-20.866342106721,35.0202151716576,,
,,,,,,,,,,,,,,,,,,,,,,,,,609.382,-223.159061945729,-223.159061945729,-77.8173016906353,-223.159061945729,-20.8176551760116,35.0476255739053,,
,,,,,,,,,,,,,,,,,,,,,,,,,609.581,-221.127430153208,-221.127430153208,-77.8016607558836,-221.127430153208,-20.6519641647874,35.075035976153,,
,,,,,,,,,,,,,,,,,,,,,,,,,609.78,-236.22311923403,-236.22311923403,-77.78597167506,-236.22311923403,-20.6346314581403,35.1024463784006,,
,,,,,,,,,,,,,,,,,,,,,,,,,609.979,-249.457947580114,-249.457947580114,-77.7702342380692,-249.457947580114,-20.52570708488,35.1298567806483,,
,,,,,,,,,,,,,,,,,,,,,,,,,610.178,-239.791915402721,-239.791915402721,-77.7544482336421,-239.791915402721,-20.4943693815717,35.1572671828959,,
,,,,,,,,,,,,,,,,,,,,,,,,,610.377,-219.327750187031,-219.327750187031,-77.7386134493333,-219.327750187031,-20.4896165089012,35.1846775851436,,
,,,,,,,,,,,,,,,,,,,,,,,,,610.576,-203.146361237583,-203.146361237583,-77.7227296715087,-203.146361237583,-20.3387785105056,35.2120879873912,,
,,,,,,,,,,,,,,,,,,,,,,,,,610.775,-199.065930587387,-199.065930587387,-77.706796685341,-199.065930587387,-20.2102577793848,35.2394983896389,,
,,,,,,,,,,,,,,,,,,,,,,,,,610.973,-186.794559833116,-186.794559833116,-77.6908947123375,-186.794559833116,-20.1487751294005,35.2669087918865,,
,,,,,,,,,,,,,,,,,,,,,,,,,611.172,-195.933318908002,-195.933318908002,-77.6748629101819,-195.933318908002,-20.1342993899389,35.2943191941342,,
,,,,,,,,,,,,,,,,,,,,,,,,,611.371,-177.703036932765,-177.703036932765,-77.6587812490538,-177.703036932765,-20.086940241009,35.3217295963818,,
,,,,,,,,,,,,,,,,,,,,,,,,,611.57,-153.515532308908,-153.515532308908,-77.6426495092755,-153.515532308908,-19.9907457059205,35.3491399986295,,
,,,,,,,,,,,,,,,,,,,,,,,,,611.769,-178.478987075522,-178.478987075522,-77.6264674699341,-178.478987075522,-19.8854640409991,35.3765504008771,,
,,,,,,,,,,,,,,,,,,,,,,,,,611.967,-177.936047030159,-177.936047030159,-77.6103166062062,-177.936047030159,-19.7615609166857,35.4039608031248,,
,,,,,,,,,,,,,,,,,,,,,,,,,612.166,-165.850511898958,-165.850511898958,-77.5940335555874,-165.850511898958,-19.7594408567238,35.4313712053724,,
,,,,,,,,,,,,,,,,,,,,,,,,,612.365,-190.814118645502,-190.814118645502,-77.5776995363158,-190.814118645502,-19.6548485774291,35.4587816076201,,
,,,,,,,,,,,,,,,,,,,,,,,,,612.564,-199.395049313896,-199.395049313896,-77.5613143224682,-199.395049313896,-19.6348674204928,35.4861920098677,,
,,,,,,,,,,,,,,,,,,,,,,,,,612.762,-219.517766860791,-219.517766860791,-77.5449604119362,-219.517766860791,-19.6185441005931,35.5136024121154,,
,,,,,,,,,,,,,,,,,,,,,,,,,612.961,-222.326982159275,-222.326982159275,-77.5284723861814,-222.326982159275,-19.4933442135945,35.5410128143631,,
,,,,,,,,,,,,,,,,,,,,,,,,,613.16,-241.706249336628,-241.706249336628,-77.5119324815546,-241.706249336628,-19.4492076243113,35.5684232166107,,
,,,,,,,,,,,,,,,,,,,,,,,,,613.358,-235.392757843578,-235.392757843578,-77.4954239746053,-235.392757843578,-19.4472954022058,35.5958336188584,,
,,,,,,,,,,,,,,,,,,,,,,,,,613.557,-242.112129209575,-242.112129209575,-77.4787798813352,-242.112129209575,-19.3698392814707,35.623244021106,,
,,,,,,,,,,,,,,,,,,,,,,,,,613.756,-212.527007695855,-212.527007695855,-77.4620832132359,-212.527007695855,-19.3473956660199,35.6506544233537,,
,,,,,,,,,,,,,,,,,,,,,,,,,613.954,-186.292763782244,-186.292763782244,-77.4454180359373,-186.292763782244,-19.3081074165245,35.6780648256013,,
,,,,,,,,,,,,,,,,,,,,,,,,,614.153,-149.818656948313,-149.818656948313,-77.4286157789606,-149.818656948313,-19.2578799778253,35.705475227849,,
,,,,,,,,,,,,,,,,,,,,,,,,,614.351,-78.342700380442,-78.342700380442,-77.4118450741041,-78.342700380442,-19.1959521918766,35.7328856300966,,
,,,,,,,,,,,,,,,,,,,,,,,,,614.55,-54.3432455359077,-54.3432455359077,-77.3949362822743,-54.3432455359077,-19.0656069137302,35.7602960323443,,
,,,,,,,,,,,,,,,,,,,,,,,,,614.749,-34.252026270465,-34.252026270465,-77.3779737295358,-34.252026270465,-18.9078040567256,35.7877064345919,,
,,,,,,,,,,,,,,,,,,,,,,,,,614.947,-9.13532081650314,-9.13532081650314,-77.3610428198606,-9.13532081650314,-18.6884636884206,35.8151168368396,,
,,,,,,,,,,,,,,,,,,,,,,,,,615.146,-4.68420952634261,-4.68420952634261,-77.3439722918401,-4.68420952634261,-18.629608248506,35.8425272390872,,
,,,,,,,,,,,,,,,,,,,,,,,,,615.344,-1.90761198784912,-1.90761198784912,-77.3269334666963,-1.90761198784912,-18.5975300190344,35.8699376413349,,
,,,,,,,,,,,,,,,,,,,,,,,,,615.543,17.8106630811066,17.8106630811066,-77.3097539901985,17.8106630811066,-18.5088230535629,35.8973480435825,,
,,,,,,,,,,,,,,,,,,,,,,,,,615.741,28.5916971848507,28.5916971848507,-77.2926062757604,28.5916971848507,-18.4867217363333,35.9247584458302,,
,,,,,,,,,,,,,,,,,,,,,,,,,615.94,3.25440777554297,3.25440777554297,-77.2753168664531,3.25440777554297,-18.4597712683741,35.9521688480778,,
,,,,,,,,,,,,,,,,,,,,,,,,,616.138,18.876241095921,18.876241095921,-77.2580592777397,18.876241095921,-18.3282298111582,35.9795792503255,,
,,,,,,,,,,,,,,,,,,,,,,,,,616.337,7.31611348546124,7.31611348546124,-77.2406589400075,7.31611348546124,-18.3183456246252,36.0069896525732,,
,,,,,,,,,,,,,,,,,,,,,,,,,616.535,-35.1503458829005,-35.1503458829005,-77.2232904807368,-35.1503458829005,-18.3091774115816,36.0344000548208,,
,,,,,,,,,,,,,,,,,,,,,,,,,616.733,-12.8259518319079,-12.8259518319079,-77.2058663499108,-12.8259518319079,-18.1625974080525,36.0618104570685,,
,,,,,,,,,,,,,,,,,,,,,,,,,616.932,-7.63079303912809,-7.63079303912809,-77.1882978699632,-7.63079303912809,-18.1479187817931,36.0892208593161,,
,,,,,,,,,,,,,,,,,,,,,,,,,617.13,-15.4683295551756,-15.4683295551756,-77.1707613539159,-15.4683295551756,-18.0438161425621,36.1166312615638,,
,,,,,,,,,,,,,,,,,,,,,,,,,617.329,11.1376248619822,11.1376248619822,-77.153079407437,11.1376248619822,-17.9786555363981,36.1440416638114,,
,,,,,,,,,,,,,,,,,,,,,,,,,617.527,13.9117931173409,13.9117931173409,-77.1354294809785,13.9117931173409,-17.8403319576641,36.1714520660591,,
,,,,,,,,,,,,,,,,,,,,,,,,,617.725,-9.00682284923472,-9.00682284923472,-77.1177226053114,-9.00682284923472,-17.828391297895,36.1988624683067,,
,,,,,,,,,,,,,,,,,,,,,,,,,617.924,-0.646494978596763,-0.646494978596763,-77.0998686577675,-0.646494978596763,-17.7177009609362,36.2262728705544,,
,,,,,,,,,,,,,,,,,,,,,,,,,618.122,15.5329559038821,15.5329559038821,-77.0820468129739,15.5329559038821,-17.69054132604,36.253683272802,,
,,,,,,,,,,,,,,,,,,,,,,,,,618.32,3.22780359848389,3.22780359848389,-77.0641672348481,3.22780359848389,-17.532485778207,36.2810936750497,,
,,,,,,,,,,,,,,,,,,,,,,,,,618.519,5.25704800888451,5.25704800888451,-77.0461389179759,5.25704800888451,-17.4578586553253,36.3085040772973,,
,,,,,,,,,,,,,,,,,,,,,,,,,618.717,-14.495493578765,-14.495493578765,-77.0281427848718,-14.495493578765,-17.2507210350416,36.335914479545,,
,,,,,,,,,,,,,,,,,,,,,,,,,618.915,-51.004457333904,-51.004457333904,-77.0100881206422,-51.004457333904,-17.2411309167036,36.3633248817926,,
,,,,,,,,,,,,,,,,,,,,,,,,,619.114,-39.1081169751097,-39.1081169751097,-76.991883024891,-39.1081169751097,-17.1841878558988,36.3907352840403,,
,,,,,,,,,,,,,,,,,,,,,,,,,619.312,-24.9762898078558,-24.9762898078558,-76.9737101921446,-24.9762898078558,-17.0412175868263,36.4181456862879,,
,,,,,,,,,,,,,,,,,,,,,,,,,619.51,-49.7563401652876,-49.7563401652876,-76.9554780165308,-49.7563401652876,-17.0268188490008,36.4455560885356,,
,,,,,,,,,,,,,,,,,,,,,,,,,619.708,-18.3091774115816,-18.3091774115816,-76.9371862247826,-18.3091774115816,-16.934541361594,36.4729664907833,,
,,,,,,,,,,,,,,,,,,,,,,,,,619.906,7.73792545113565,7.73792545113565,-76.918834542045,7.73792545113565,-16.8876378971429,36.5003768930309,,
,,,,,,,,,,,,,,,,,,,,,,,,,620.105,3.8094204586389,3.8094204586389,-76.9003295495488,3.8094204586389,-16.3673336829773,36.5277872952786,,
,,,,,,,,,,,,,,,,,,,,,,,,,620.303,-2.16632487030029,-2.16632487030029,-76.8818569478822,-2.16632487030029,-16.1530671158134,36.5551976975262,,
,,,,,,,,,,,,,,,,,,,,,,,,,620.501,9.73059634689281,9.73059634689281,-76.8633236196206,9.73059634689281,-16.1355496799806,36.5826080997739,,
,,,,,,,,,,,,,,,,,,,,,,,,,620.699,-1.08617980746209,-1.08617980746209,-76.8447292834476,-1.08617980746209,-16.1062233595412,36.6100185020215,,
,,,,,,,,,,,,,,,,,,,,,,,,,620.897,1.87425547458676,1.87425547458676,-76.8260736564052,1.87425547458676,-16.0739812377863,36.6374289042692,,
,,,,,,,,,,,,,,,,,,,,,,,,,621.095,17.6800837266112,17.6800837266112,-76.8073564538845,17.6800837266112,-15.9043706218558,36.6648393065168,,
,,,,,,,,,,,,,,,,,,,,,,,,,621.293,13.1940319350661,13.1940319350661,-76.7885773896121,13.1940319350661,-15.8200142053032,36.6922497087645,,
,,,,,,,,,,,,,,,,,,,,,,,,,621.492,5.72782267794827,5.72782267794827,-76.7696408597669,5.72782267794827,-15.814559405314,36.7196601110121,,
,,,,,,,,,,,,,,,,,,,,,,,,,621.69,-2.48289947326239,-2.48289947326239,-76.7507368903741,-2.48289947326239,-15.7109198614083,36.7470705132598,,
,,,,,,,,,,,,,,,,,,,,,,,,,621.888,-18.3282298111582,-18.3282298111582,-76.7317701888428,-18.3282298111582,-15.6876379221069,36.7744809155074,,
,,,,,,,,,,,,,,,,,,,,,,,,,622.086,-12.7618049924236,-12.7618049924236,-76.7127404621224,-12.7618049924236,-15.6325941694668,36.8018913177551,,
,,,,,,,,,,,,,,,,,,,,,,,,,622.284,-11.1054434936464,-11.1054434936464,-76.693647415445,-11.1054434936464,-15.5542618089435,36.8293017200027,,
,,,,,,,,,,,,,,,,,,,,,,,,,622.482,3.76994529776204,3.76994529776204,-76.6744907523082,3.76994529776204,-15.5463529050443,36.8567121222504,,
