Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Cumulative Fit Peak	Independent Variable	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Fitted Y	Regular Residual F"Smoothed Y2"	Regular Residual F"Smoothed Y2"	Percentiles	Reference X	Reference Line
																					mu = -0.027843	sigma = 188.204693
														666.677	69.8448582309661	69.8448582309661	-56.4118003797271	69.8448582309661	1.29200915078536	43.0240526279723		
														666.872	70.8122526295999	70.8122526295999	-56.245145191584	70.8122526295999	1.49160431766074	43.05146303022		
														667.066	63.6386351641306	63.6386351641306	-56.0786351641318	63.6386351641306	1.49563043909191	43.0788734324676		
														667.261	55.2447644468109	55.2447644468109	-55.910549570779	55.2447644468109	1.51330337938839	43.1062838347153		
														667.456	47.2902530941267	47.2902530941267	-55.7417406974334	47.2902530941267	1.52681461795498	43.1336942369629		
														667.651	37.7608820229054	37.7608820229054	-55.5722043369558	37.7608820229054	1.60021509267959	43.1611046392106		
														667.845	27.6222327823245	27.6222327823245	-55.4028112947221	27.6222327823245	1.63889658285231	43.1885150414582		
														668.04	15.1800754624438	15.1800754624438	-55.2318109996349	15.1800754624438	1.74284167733498	43.2159254437059		
														668.235	2.56800431542604	2.56800431542604	-55.0600704311291	2.56800431542604	1.78110061516054	43.2433358459535		
														668.429	-1.83508201618065	-1.83508201618065	-54.8884717028286	-1.83508201618065	1.81325356634187	43.2707462482012		
														668.624	-17.7997999126097	-17.7997999126097	-54.7152414097052	-17.7997999126097	1.82295071872881	43.2981566504488		
														668.819	-32.2927918153317	-32.2927918153317	-54.541257771446	-32.2927918153317	1.86554385981816	43.3255670526965		
														669.013	-47.4795277399007	-47.4795277399007	-54.3674144088604	-47.4795277399007	1.88059263716738	43.3529774549442		
														669.208	-52.2926307756622	-52.2926307756622	-54.1919146788839	-52.2926307756622	1.89199806699958	43.3803878571918		
														669.402	-56.0054293382473	-56.0054293382473	-54.0165541328281	-56.0054293382473	1.91623568982709	43.4077982594395		
														669.597	-61.0231242079433	-61.0231242079433	-53.8395204201568	-61.0231242079433	1.92276290988798	43.4352086616871		
														669.792	-65.0091981624252	-65.0091981624252	-53.6617109284846	-65.0091981624252	2.02590769415542	43.4626190639348		
														669.986	-79.031746219313	-79.031746219313	-53.4840389046549	-79.031746219313	2.33083425354114	43.4900294661824		
														670.181	-91.871117057468	-91.871117057468	-53.3046680664997	-91.871117057468	2.36217512142457	43.5174398684301		
														670.375	-103.102500384029	-103.102500384029	-53.1254335002691	-103.102500384029	2.4044178602918	43.5448502706777		
														670.57	-118.093120560149	-118.093120560149	-52.9444827456371	-118.093120560149	2.47224015577703	43.5722606729254		
														670.764	-123.080630497164	-123.080630497164	-52.7636670234983	-123.080630497164	2.533231546293	43.599671075173		
														670.959	-126.597312249862	-126.597312249862	-52.5811175022054	-126.597312249862	2.56800431542604	43.6270814774207		
														671.153	-128.539893311969	-128.539893311969	-52.3987017293539	-128.539893311969	2.66305033734204	43.6544918796683		
														671.348	-135.76496982635	-135.76496982635	-52.2145343058814	-135.76496982635	2.70528014488224	43.681902281916		
														671.542	-142.228178384912	-142.228178384912	-52.0304993010395	-142.228178384912	2.73301623741509	43.7093126841636		
														671.737	-145.883652558164	-145.883652558164	-51.8446945492749	-145.883652558164	2.74698866075187	43.7367230864113		
														671.931	-148.929656846547	-148.929656846547	-51.6590208394039	-148.929656846547	2.86406670001384	43.7641334886589		
														672.125	-133.39251880865	-133.39251880865	-51.4725225136644	-133.39251880865	3.00160085154289	43.7915438909066		
														672.32	-118.178830999067	-118.178830999067	-51.2842268521738	-118.178830999067	3.07713189675269	43.8189542931542		
														672.514	-102.152534962573	-102.152534962573	-51.0960600787507	-102.152534962573	3.12378832527509	43.8463646954019		
														672.709	-82.3875591206973	-82.3875591206973	-50.9060772429395	-82.3875591206973	3.15873945299643	43.8737750976496		
														672.903	-65.1444393611247	-65.1444393611247	-50.7162217959008	-65.1444393611247	3.16743976836005	43.9011854998972		
														673.097	-50.3902685967629	-50.3902685967629	-50.5255165272047	-50.3902685967629	3.20681641905924	43.9285959021449		
														673.291	-37.6848866853182	-37.6848866853182	-50.3339562898891	-37.6848866853182	3.25763013893231	43.9560063043925		
														673.486	-24.3719375364001	-24.3719375364001	-50.1405418024437	-24.3719375364001	3.26203176935405	43.9834167066402		
														673.68	-12.8700211729857	-12.8700211729857	-49.947251554288	-12.8700211729857	3.29761214533471	44.0108271088878		
														673.874	-2.95988457572912	-2.95988457572912	-49.7530906308832	-2.95988457572912	3.44382381279866	44.0382375111355		
														674.069	6.76225271294629	6.76225271294629	-49.557046101377	6.76225271294629	3.45117974557979	44.0656479133831		
														674.263	8.0388092577881	8.0388092577881	-49.3611233073759	8.0388092577881	3.50410178098826	44.0930583156308		
														674.457	13.4781154175084	13.4781154175084	-49.1643137646167	13.4781154175084	3.50728310718114	44.1204687178784		
														674.651	16.1576037768442	16.1576037768442	-48.9666120413078	16.1576037768442	3.57187229256249	44.1478791201261		
														674.845	15.6374341510858	15.6374341510858	-48.7680126634832	15.6374341510858	3.69932891188455	44.1752895223737		
														675.04	11.7641736164608	11.7641736164608	-48.5674794015858	11.7641736164608	3.7352580959398	44.2026999246214		
														675.234	12.1224353243164	12.1224353243164	-48.3670634234907	12.1224353243164	3.8496879117514	44.230110326869		
														675.428	3.00160085154289	3.00160085154289	-48.1657330829485	3.00160085154289	3.93474514685295	44.2575207291167		
														675.622	-5.39255032480298	-5.39255032480298	-47.9634827330492	-5.39255032480298	3.99021001883463	44.2849311313644		
														675.816	-11.4518420776602	-11.4518420776602	-47.7603066826712	-11.4518420776602	4.00492490417673	44.312341533612		
														676.01	-16.7504950188135	-16.7504950188135	-47.5561991960633	-16.7504950188135	4.04940722597996	44.3397519358597		
														676.204	-32.4422339373391	-32.4422339373391	-47.3511544924136	-32.4422339373391	4.09549549095337	44.3671623381073		
														676.398	-48.08417209755	-48.08417209755	-47.1451667454262	-48.08417209755	4.1980917164833	44.394572740355		
														676.592	-70.0741666113361	-70.0741666113361	-46.9382300828795	-70.0741666113361	4.26583707782288	44.4219831426026		
														676.787	-92.3707355033708	-92.3707355033708	-46.7292644966301	-92.3707355033708	4.33282158608017	44.4493935448503		
														676.981	-113.025460536303	-113.025460536303	-46.5204072322931	-113.025460536303	4.35063519349404	44.4768039470979		
														677.175	-134.087433404274	-134.087433404274	-46.3105831246523	-134.087433404274	4.3787832494647	44.5042143493456		
														677.369	-158.873932895171	-158.873932895171	-46.0997861130936	-158.873932895171	4.41337910894686	44.5316247515932		
														677.563	-169.714882473156	-169.714882473156	-45.8880100888273	-169.714882473156	4.51957299298056	44.5590351538409		
														677.757	-182.773924659302	-182.773924659302	-45.6752488944185	-182.773924659302	4.61498461575854	44.5864455560885		
														677.95	-196.492936496818	-196.492936496818	-45.4626006932656	-196.492936496818	4.64085271016666	44.6138559583362		
														678.144	-220.623053443009	-220.623053443009	-45.2478556479002	-220.623053443009	4.84259043110683	44.6412663605838		
														678.338	-226.440951155111	-226.440951155111	-45.0321066961292	-226.440951155111	4.91641219942755	44.6686767628315		
														678.532	-231.396635989636	-231.396635989636	-44.8153474814399	-231.396635989636	5.03455393322588	44.6960871650791		
														678.726	-235.405403610341	-235.405403610341	-44.5975715962704	-235.405403610341	5.04925270212891	44.7234975673268		
														678.92	-235.877838988741	-235.877838988741	-44.3787725815073	-235.877838988741	5.08639733513451	44.7509079695745		
														679.114	-237.485436239307	-237.485436239307	-44.1589439259831	-237.485436239307	5.13145548441798	44.7783183718221		
														679.308	-235.184234983623	-235.184234983623	-43.9380790659638	-235.184234983623	5.16406730673043	44.8057287740698		
														679.502	-231.682423656687	-231.682423656687	-43.7161713846356	-231.682423656687	5.18041748988804	44.8331391763174		
														679.695	-224.355385888387	-224.355385888387	-43.4943661777299	-224.355385888387	5.25428571564703	44.8605495785651		
														679.889	-213.764021915151	-213.764021915151	-43.270358250139	-213.764021915151	5.30713222310635	44.8879599808127		
														680.083	-203.021406852745	-203.021406852745	-43.0452873621318	-203.021406852745	5.31266844847369	44.9153703830604		
														680.277	-173.611183898947	-173.611183898947	-42.8191466795663	-173.611183898947	5.33456668372537	44.942780785308		
														680.471	-150.58294672051	-150.58294672051	-42.5919293125487	-150.58294672051	5.35896034953055	44.9701911875557		
														680.664	-129.941059854071	-129.941059854071	-42.364807914525	-129.941059854071	5.36419234319328	44.9976015898033		
														680.858	-104.69771857286	-104.69771857286	-42.1354219230086	-104.69771857286	5.38618631626741	45.025011992051		
														681.052	-81.1819212303205	-81.1819212303205	-41.9049382738124	-81.1819212303205	5.38945808877907	45.0524223942986		
														681.245	-59.4430568573932	-59.4430568573932	-41.6745464483924	-59.4430568573932	5.54295343006234	45.0798327965463		
														681.439	-40.2960820634485	-40.2960820634485	-41.4418518208497	-40.2960820634485	5.60868361733924	45.1072431987939		
														681.633	-20.9302264206916	-20.9302264206916	-41.2080380421189	-20.9302264206916	5.61764181180422	45.1346536010416		
														681.826	-8.14833287846159	-8.14833287846159	-40.9743117496382	-8.14833287846159	5.63983619288081	45.1620640032892		
														682.02	3.15873945299643	3.15873945299643	-40.7382435852282	3.15873945299643	5.67753310339805	45.1894744055369		
														682.214	11.5873152318094	11.5873152318094	-40.5010342400744	11.5873152318094	5.83840946286068	45.2168848077846		
														682.407	13.432007017248	13.432007017248	-40.2639078436948	13.432007017248	5.84670166359956	45.2442952100322		
														682.601	12.9724161489514	12.9724161489514	-40.0243996200265	12.9724161489514	5.85660698791617	45.2717056122799		
														682.795	14.5257111047448	14.5257111047448	-39.7837276336711	14.5257111047448	5.87140956043731	45.2991160145275		
														682.988	9.66429087549807	9.66429087549807	-39.5431338507053	9.66429087549807	5.96619529377494	45.3265264167752		
														683.182	5.35896034953055	5.35896034953055	-39.3001173743244	5.35896034953055	6.02151038390355	45.3539368190228		
														683.375	4.04940722597996	4.04940722597996	-39.0571758210217	4.04940722597996	6.26264442664979	45.3813472212705		
														683.569	3.26203176935405	3.26203176935405	-38.8117838354704	3.26203176935405	6.26631570694087	45.4087576235181		
														683.762	2.86406670001384	2.86406670001384	-38.5664633942295	2.86406670001384	6.30097766234258	45.4361680257658		
														683.956	3.12378832527509	3.12378832527509	-38.3186643583338	3.12378832527509	6.41414563437786	45.4635784280134		
														684.149	-0.170636861020739	-0.170636861020739	-38.0709333869136	-0.170636861020739	6.49203646854005	45.4909888302611		
														684.343	1.49160431766074	1.49160431766074	-37.8206952267522	1.49160431766074	6.52630522499771	45.5183992325087		
														684.536	1.29200915078536	1.29200915078536	-37.5705215474802	1.29200915078536	6.52870160100179	45.5458096347564		
														684.73	0.616076108211701	0.616076108211701	-37.3178116454023	0.616076108211701	6.54029300418426	45.573220037004		
														684.923	-0.516738292330047	-0.516738292330047	-37.0651625341166	-0.516738292330047	6.55738725579988	45.6006304392517		
														685.116	3.25763013893231	3.25763013893231	-36.8112665025697	3.25763013893231	6.62266919822116	45.6280408414993		
														685.31	5.04925270212891	5.04925270212891	-36.5547898922123	5.04925270212891	6.65339468976725	45.655451243747		
														685.503	5.33456668372537	5.33456668372537	-36.2983683366185	5.33456668372537	6.66501495716369	45.6828616459947		
														685.696	6.41414563437786	6.41414563437786	-36.040674559998	6.41414563437786	6.74002248830641	45.7102720482423		
														685.89	6.52630522499771	6.52630522499771	-35.7803548117752	6.52630522499771	6.7598636504793	45.73768245049		
														686.083	5.63983619288081	5.63983619288081	-35.5200841267658	5.63983619288081	6.76225271294629	45.7650928527376		
														686.276	12.3852921249149	12.3852921249149	-35.2585152654112	12.3852921249149	6.76487383589495	45.7925032549853		
														686.47	15.5568359558906	15.5568359558906	-34.9942739724202	15.5568359558906	6.80479927631598	45.8199136572329		
														686.663	18.1869349893739	18.1869349893739	-34.7300754852422	18.1869349893739	6.89077427898781	45.8473240594806		
														686.856	22.305130703533	22.305130703533	-34.4645521911368	22.305130703533	6.97156645807615	45.8747344617282		
														687.05	24.8802758487252	24.8802758487252	-34.1963089065771	24.8802758487252	6.99015403705857	45.9021448639759		
														687.243	27.912399414472	27.912399414472	-33.9281018938113	27.912399414472	7.21567459422101	45.9295552662235		
														687.436	31.8571377880962	31.8571377880962	-33.6585427467746	31.8571377880962	7.26378872586065	45.9569656684712		
														687.629	37.019275106295	37.019275106295	-33.3876222137337	37.019275106295	7.28866877747873	45.9843760707188		
														687.822	33.2095458385304	33.2095458385304	-33.1153309624981	33.2095458385304	7.31929364366079	46.0117864729665		
														688.016	29.413956990903	29.413956990903	-32.8402379826396	29.413956990903	7.50895760032552	46.0391968752141		
														688.209	25.7031036316237	25.7031036316237	-32.5651697473265	25.7031036316237	7.60752618833794	46.0666072774618		
														688.402	6.62266919822116	6.62266919822116	-32.2887022560731	6.62266919822116	7.65544679258659	46.0940176797094		
														688.595	-11.7652072120649	-11.7652072120649	-32.0108258457869	-11.7652072120649	7.71019218767833	46.1214280819571		
														688.788	-30.7130973306362	-30.7130973306362	-31.7315307685378	-30.7130973306362	7.75441582903375	46.1488384842048		
														688.981	-48.5453085118275	-48.5453085118275	-31.4508071906525	-48.5453085118275	7.78192638331211	46.1762488864524		
														689.174	-64.4831729900254	-64.4831729900254	-31.1686451917935	-64.4831729900254	7.83707564909753	46.2036592887001		
														689.367	-82.5889321781217	-82.5889321781217	-30.8850347640278	-82.5889321781217	7.93344553047848	46.2310696909477		
														689.561	-101.442424137065	-101.442424137065	-30.5984849538445	-101.442424137065	7.97220787438346	46.2584800931954		
														689.754	-121.210043818305	-121.210043818305	-30.3119396527702	-121.210043818305	8.0388092577881	46.285890495443		
														689.947	-133.972035102783	-133.972035102783	-30.0239153104408	-133.972035102783	8.06244751457018	46.3133008976907		
														690.14	-145.263036458021	-145.263036458021	-29.7344015585088	-145.263036458021	8.06488309778069	46.3407112999383		
														690.333	-157.13107487373	-157.13107487373	-29.4433879361884	-157.13107487373	8.07464914873708	46.368121702186		
														690.526	-146.693103052903	-146.693103052903	-29.1508638892462	-146.693103052903	8.11517681661144	46.3955321044336		
														690.719	-133.802520073991	-133.802520073991	-28.8568187689855	-133.802520073991	8.18730471983145	46.4229425066813		
														690.912	-119.254791226637	-119.254791226637	-28.5612418312153	-119.254791226637	8.30792204673486	46.4503529089289		
														691.104	-110.191028505383	-110.191028505383	-28.2656657094938	-110.191028505383	8.43841325151692	46.4777633111766		
														691.297	-100.233412628153	-100.233412628153	-27.9670005949886	-100.233412628153	8.45666816982305	46.5051737134242		
														691.49	-86.9261216576383	-86.9261216576383	-27.6667709043459	-86.9261216576383	8.48505877600837	46.5325841156719		
														691.683	-71.216935325122	-71.216935325122	-27.3649655013248	-71.216935325122	8.51099520238313	46.5599945179195		
														691.876	-55.6785094958	-55.6785094958	-27.0615731488288	-55.6785094958	8.57133588122645	46.5874049201672		
														692.069	-30.5449050955115	-30.5449050955115	-26.7565825077952	-30.5449050955115	8.59589100221501	46.6148153224149		
														692.262	-7.19001786393665	-7.19001786393665	-26.4499821360641	-7.19001786393665	8.77665810748852	46.6422257246625		
														692.455	16.383413379795	16.383413379795	-26.1417604872338	16.383413379795	8.79483990044417	46.6696361269102		
														692.647	29.1416147757573	29.1416147757573	-25.8335156022042	29.1416147757573	8.82044118487829	46.6970465291578		
														692.84	37.6313637323494	37.6313637323494	-25.522024889375	37.6313637323494	8.8433926775906	46.7244569314055		
														693.033	45.3578859493457	45.3578859493457	-25.2088776848834	45.3578859493457	8.87493991592964	46.7518673336531		
														693.226	61.7486074687254	61.7486074687254	-24.8940620141807	61.7486074687254	8.88487954917946	46.7792777359008		
														693.419	74.6172352140184	74.6172352140184	-24.5775657925312	74.6172352140184	8.89840423883015	46.8066881381484		
														693.611	81.9850794417353	81.9850794417353	-24.2610298549589	81.9850794417353	8.95411713360954	46.8340985403961		
														693.804	86.5399050272351	86.5399050272351	-23.9411446966571	86.5399050272351	8.96252904067819	46.8615089426437		
														693.997	91.465409892869	91.465409892869	-23.6195421242746	91.465409892869	9.02131562520577	46.8889193448914		
														694.189	88.3343356595742	88.3343356595742	-23.2978893785828	88.3343356595742	9.04453819388328	46.916329747139		
														694.382	87.0616662862626	87.0616662862626	-22.9728233110566	87.0616662862626	9.17404497198004	46.9437401493867		
														694.575	85.634762263267	85.634762263267	-22.6460019326892	85.634762263267	9.22780349581831	46.9711505516343		
														694.767	82.6168054194989	82.6168054194989	-22.3191194690867	82.6168054194989	9.29728478815082	46.998560953882		
														694.96	82.3542124854996	82.3542124854996	-21.9887579400458	82.3542124854996	9.43638944221323	47.0259713561297		
														695.153	69.2772632912497	69.2772632912497	-21.656602134226	69.2772632912497	9.66429087549807	47.0533817583773		
														695.345	49.531646584634	49.531646584634	-21.3243738573617	49.531646584634	9.76014025386723	47.080792160625		
														695.538	31.3057891585872	31.3057891585872	-20.9885990759431	31.3057891585872	9.93640063620649	47.1082025628726		
														695.731	16.2939651522327	16.2939651522327	-20.6509899456219	16.2939651522327	9.95003355059453	47.1356129651203		
														695.923	4.41337910894686	4.41337910894686	-20.3132964643194	4.41337910894686	9.9604741912766	47.1630233673679		
														696.116	-5.87991353770155	-5.87991353770155	-19.9719872887451	-5.87991353770155	10.0088006052082	47.1904337696156		
														696.308	-18.9151995594802	-18.9151995594802	-19.6305855644873	-18.9151995594802	10.0959765219442	47.2178441718632		
														696.501	-34.5100161302216	-34.5100161302216	-19.2855210598618	-34.5100161302216	10.1114443056819	47.2452545741109		
														696.693	-49.3261733518974	-49.3261733518974	-18.9403555737231	-49.3261733518974	10.2763110491935	47.2726649763585		
														696.886	-62.4196776232011	-62.4196776232011	-18.591479401593	-62.4196776232011	10.3117807499173	47.3000753786062		
														697.078	-76.2410601457253	-76.2410601457253	-18.2424935732838	-76.2410601457253	10.4799060501551	47.3274857808538		
														697.271	-66.5400037502277	-66.5400037502277	-17.8897483158889	-66.5400037502277	10.5720538029636	47.3548961831015		
														697.463	-55.0449337029294	-55.0449337029294	-17.5368844788898	-55.0449337029294	10.7803656461829	47.3823065853491		
														697.655	-42.4516542294804	-42.4516542294804	-17.1820647787849	-42.4516542294804	10.8509493203965	47.4097169875968		
														697.848	-32.8580766134661	-32.8580766134661	-16.8234109898403	-32.8580766134661	10.8567246870774	47.4371273898444		
														698.04	-35.8742182088998	-35.8742182088998	-16.4646247663075	-35.8742182088998	10.8892341481696	47.4645377920921		
														698.233	-51.6559803475945	-51.6559803475945	-16.1019535367038	-51.6559803475945	10.9524983910412	47.4919481943397		
														698.425	-62.8511902827152	-62.8511902827152	-15.7391402957981	-62.8511902827152	11.1276749616081	47.5193585965874		
														698.617	-76.4685967584259	-76.4685967584259	-15.3742958035584	-76.4685967584259	11.1349037676264	47.5467689988351		
														698.81	-90.3440984803643	-90.3440984803643	-15.005488296496	-90.3440984803643	11.2480022228265	47.5741794010827		
														699.002	-105.286038074887	-105.286038074887	-14.6365239085851	-105.286038074887	11.2873826017651	47.6015898033304		
														699.194	-119.231460875262	-119.231460875262	-14.2654812734993	-119.231460875262	11.3023795034001	47.629000205578		
														699.387	-142.760513575262	-142.760513575262	-13.8903955156477	-142.760513575262	11.4110426570892	47.6564106078257		
														699.579	-177.748168421933	-177.748168421933	-13.515137363192	-177.748168421933	11.4691624656116	47.6838210100733		
														699.771	-213.448941639836	-213.448941639836	-13.1377525750413	-213.448941639836	11.5873152318094	47.711231412321		
														699.963	-245.242105846369	-245.242105846369	-12.7582247321436	-245.242105846369	11.6696114603328	47.7386418145686		
														700.156	-259.606117541492	-259.606117541492	-12.3745436155341	-259.606117541492	11.6978061046584	47.7660522168163		
														700.348	-253.778257242141	-253.778257242141	-11.990668377694	-253.778257242141	11.7334778365403	47.7934626190639		
														700.54	-251.134491147844	-251.134491147844	-11.6045997612471	-251.134491147844	11.7641736164608	47.8208730213116		
														700.732	-241.316737163701	-241.316737163701	-11.2163206875389	-241.316737163701	11.7985955231913	47.8482834235592		
														700.924	-232.905838984355	-232.905838984355	-10.8258139082079	-232.905838984355	11.871987354154	47.8756938258069		
														701.117	-222.73907213219	-222.73907213219	-10.4310105124384	-222.73907213219	11.9385692329815	47.9031042280546		
														701.309	-216.38079280328	-216.38079280328	-10.0359840562248	-216.38079280328	12.0095445453262	47.9305146303022		
														701.501	-213.748513065411	-213.748513065411	-9.63867701723416	-213.748513065411	12.0446042948816	47.9579250325499		
														701.693	-189.217292189979	-189.217292189979	-9.23907144638565	-189.217292189979	12.0854973345729	47.9853354347975		
														701.885	-164.840536736162	-164.840536736162	-8.83714921425167	-164.840536736162	12.1224353243164	48.0127458370452		
														702.077	-141.769339396128	-141.769339396128	-8.43289200883169	-141.769339396128	12.2446656507818	48.0401562392928		
														702.269	-123.744379823718	-123.744379823718	-8.02628133330768	-123.744379823718	12.2770206224557	48.0675666415405		
														702.461	-111.798156041702	-111.798156041702	-7.61729850375355	-111.798156041702	12.3852921249149	48.0949770437881		
														702.653	-100.091265435826	-100.091265435826	-7.20592464681886	-100.091265435826	12.4541154168401	48.1223874460358		
														702.845	-92.2625700464297	-92.2625700464297	-6.79214069737259	-92.2625700464297	12.5797313074047	48.1497978482834		
														703.037	-84.0639073146266	-84.0639073146266	-6.37592739611773	-84.0639073146266	12.7455569361653	48.1772082505311		
														703.229	-76.7814950434141	-76.7814950434141	-5.957265287165	-76.7814950434141	12.8085374889201	48.2046186527787		
														703.421	-65.5579148712002	-65.5579148712002	-5.53613471557742	-65.5579148712002	12.8547856097962	48.2320290550264		
														703.613	-49.1237651668679	-49.1237651668679	-5.11251582486807	-49.1237651668679	12.9007255467734	48.259439457274		
														703.805	-41.5608015281731	-41.5608015281731	-4.68638855447216	-41.5608015281731	12.9606184278091	48.2868498595217		
														703.997	-34.1697053793594	-34.1697053793594	-4.25773263716997	-34.1697053793594	12.9690622432827	48.3142602617693		
														704.189	-26.9842988497996	-26.9842988497996	-3.82652759648158	-26.9842988497996	12.9724161489514	48.341670664017		
														704.381	-23.0680737022676	-23.0680737022676	-3.39275274401393	-23.0680737022676	12.9948128821125	48.3690810662646		
														704.573	-24.1642739802519	-24.1642739802519	-2.95638717677343	-24.1642739802519	13.1468227175194	48.3964914685123		
														704.765	-24.7215158454014	-24.7215158454014	-2.51740977443387	-24.7215158454014	13.1654561761663	48.42390187076		
														704.957	-23.0810603075672	-23.0810603075672	-2.07579919656541	-23.0810603075672	13.1670665327659	48.4513122730076		
														705.148	-19.6977982160745	-19.6977982160745	-1.633854676488	-19.6977982160745	13.1977789831644	48.4787226752553		
														705.34	-16.895139286868	-16.895139286868	-1.18692682883511	-16.895139286868	13.4304144332418	48.5061330775029		
														705.532	-14.4674928377688	-14.4674928377688	-0.737300550661757	-14.4674928377688	13.432007017248	48.5335434797506		
														705.724	-15.7323191335074	-15.7323191335074	-0.284953593765977	-15.7323191335074	13.4781154175084	48.5609538819982		
														705.916	-21.2822026403504	-21.2822026403504	0.170136524647205	-21.2822026403504	13.5598094562189	48.5883642842459		
														706.107	-26.5786585048254	-26.5786585048254	0.625600653585252	-26.5786585048254	13.603913167536	48.6157746864935		
														706.299	-32.2356523995028	-32.2356523995028	1.08623091189884	-32.2356523995028	13.6063460237026	48.6431850887412		
														706.491	-34.9503342538053	-34.9503342538053	1.54967309678	-34.9503342538053	13.6288737131737	48.6705954909888		
														706.682	-35.989795735653	-35.989795735653	2.01351474391686	-35.989795735653	13.6402610582109	48.6980058932365		
														706.874	-35.2911488281278	-35.2911488281278	2.48263643143309	-35.2911488281278	13.7102246888971	48.7254162954841		
														707.066	-37.8790211914961	-37.8790211914961	2.95464102620622	-37.8790211914961	13.7630691916432	48.7528266977318		
														707.258	-42.4499659613326	-42.4499659613326	3.42955273819166	-42.4499659613326	13.7733888573626	48.7802370999794		
														707.449	-46.8520070713146	-46.8520070713146	3.90489963329765	-46.8520070713146	14.1603913752812	48.8076475022271		
														707.641	-51.1409730479987	-51.1409730479987	4.38568379179992	-51.1409730479987	14.2727688734425	48.8350579044748		
														707.832	-51.7067564745666	-51.7067564745666	4.86692176382235	-51.7067564745666	14.3084245194916	48.8624683067224		
														708.024	-47.8773142139937	-47.8773142139937	5.35367785035692	-47.8773142139937	14.4639611638486	48.8898787089701		
														708.216	-45.5233831643698	-45.5233831643698	5.84346580899728	-45.5233831643698	14.5157580135314	48.9172891112177		
														708.407	-40.4958027058201	-40.4958027058201	6.33373659011704	-40.4958027058201	14.5257111047448	48.9446995134654		
														708.599	-36.9126251144054	-36.9126251144054	6.82964990779351	-36.9126251144054	14.6481974269822	48.972109915713		
														708.79	-32.2805288979506	-32.2805288979506	7.3260660880328	-32.2805288979506	14.7957969062442	48.9995203179607		
														708.982	-29.0252345586214	-29.0252345586214	7.82820976523226	-29.0252345586214	14.8335081890755	49.0269307202083		
														709.173	-25.1611248739448	-25.1611248739448	8.33087694006008	-25.1611248739448	14.8604930720539	49.054341122456		
														709.365	-19.4241516768202	-19.4241516768202	8.83935828839003	-19.4241516768202	14.8659034093798	49.0817515247036		
														709.556	-12.350698432886	-12.350698432886	9.34838438329871	-12.350698432886	14.9308346862308	49.1091619269513		
														709.748	-7.55124697248129	-7.55124697248129	9.86331308818353	-7.55124697248129	14.9525509661798	49.1365723291989		
														709.939	-7.81310594272486	-7.81310594272486	10.3788084220635	-7.81310594272486	15.1122392071903	49.1639827314466		
														710.131	-14.6988916488172	-14.6988916488172	10.9002966074941	-14.6988916488172	15.1800754624438	49.1913931336942		
														710.322	-18.2170020572651	-18.2170020572651	11.4223739580909	-18.2170020572651	15.3720435118012	49.2188035359419		
														710.514	-25.1769825344777	-25.1769825344777	11.9505362534853	-25.1769825344777	15.387867702563	49.2462139381895		
														710.705	-34.8793935696186	-34.8793935696186	12.4793109249897	-34.8793935696186	15.406202347527	49.2736243404372		
														710.896	-46.6332049448483	-46.6332049448483	13.0114694076576	-46.6332049448483	15.5568359558906	49.3010347426848		
														711.088	-58.2238213692845	-58.2238213692845	13.5498544271352	-58.2238213692845	15.6374341510858	49.3284451449325		
														711.279	-68.3764085812352	-68.3764085812352	14.0888879200777	-68.3764085812352	15.657312807678	49.3558555471802		
														711.47	-78.7863540124527	-78.7863540124527	14.6313953347662	-78.7863540124527	15.9318272083656	49.3832659494278		
														711.662	-91.5044075451045	-91.5044075451045	15.180275313699	-91.5044075451045	16.0650102193467	49.4106763516755		
														711.853	-101.667362166078	-101.667362166078	15.7298415049202	-101.667362166078	16.0948606947093	49.4380867539231		
														712.044	-109.328925235475	-109.328925235475	16.2829748222514	-109.328925235475	16.111901293354	49.4654971561708		
														712.236	-106.790978450387	-106.790978450387	16.8426313429488	-106.790978450387	16.1146739998869	49.4929075584184		
														712.427	-105.506928128446	-105.506928128446	17.4036223433211	-105.506928128446	16.1576037768442	49.5203179606661		
														712.618	-102.634942669055	-102.634942669055	17.9676699417817	-102.634942669055	16.2244430693056	49.5477283629137		
														712.809	-93.0811990531689	-93.0811990531689	18.5354139292012	-93.0811990531689	16.2799363774054	49.5751387651614		
														713	-80.569284203498	-80.569284203498	19.1068875092826	-80.569284203498	16.2939651522327	49.602549167409		
														713.192	-69.807625280773	-69.807625280773	19.6851459419297	-69.807625280773	16.3210381750469	49.6299595696567		
														713.383	-59.1990758594208	-59.1990758594208	20.2641998263623	-59.1990758594208	16.3498555831359	49.6573699719043		
														713.574	-49.3221267377252	-49.3221267377252	20.8470854154104	-49.3221267377252	16.383413379795	49.684780374152		
														713.765	-38.8059862402549	-38.8059862402549	21.433837479924	-38.8059862402549	16.5447633647782	49.7121907763996		
														713.956	-37.839697807701	-37.839697807701	22.0244911961302	-37.839697807701	16.6269281544446	49.7396011786473		
