				Smoothed Y1	Smoothed Y2
			          	10 pts AAv smooth of B	10 pts AAv smooth of "Smoothed Y1"
884.988	2430.43	884.988	-515.75	2996.07	2968.09198347108
885.164	6043.04	885.164	3070.25	2990.29818181818	2961.23710743802
885.339	1508.84	885.339	-1447.57	2922.34272727273	2953.75603305786
885.514	4376	885.514	1198.4	2918.99090909091	2946.59661157025
885.69	1854.95	885.69	-1144.47	2916.19818181818	2937.62611570249
885.865	1060.34	885.865	-1910.41	2919.55	2929.45107438017
886.04	3579.34	886.04	659.79	2908.75090909091	2919.68504132232
886.216	2215.39	886.216	6.49	2915.45363636364	2912.17008264463
886.391	3816.9	886.391	790.86	2920.29454545454	2916.41834710744
886.566	2809.3	886.566	-151.21	2905.21363636364	2919.78661157025
886.742	837.11	886.742	-2139.79	2910.79909090909	2923.00256198348
886.917	2731.48	886.917	-95.91	2888.64363636364	2925.13520661158
887.092	5150.13	887.092	2103.61	2907.63363636364	2929.90826446282
887.267	1005.04	887.267	-2004.62	2969.07363636364	2934.17363636364
887.443	654.84	887.443	-2356.87	2956.04181818182	2939.06520661158
887.618	1693.16	887.618	-1367.7	2951.57363636364	2944.76917355372
887.793	1693.16	887.793	-1033.88	2943.00909090909	2949.99925619835
887.968	3194.32	887.968	65.88	2961.25454545454	2960.6285123967
888.143	978.42	888.143	-1906.32	2962.37272727273	2969.00669421488
888.318	2663.9	888.318	-218.79	2974.10181818182	2973.45809917356
888.494	3677.64	888.494	766.28	2967.95727272727	2980.76983471075
888.669	2598.36	888.669	-284.33	2968.33	2989.26628099174
888.844	2762.2	888.844	-265.89	3005.56545454545	3000.06462809918
889.019	2430.43	889.019	-628.39	2999.79363636364	3009.72900826447
889.194	2377.18	889.194	-761.5	3018.03909090909	3019.63016528926
889.369	1740.26	889.369	-1203.86	3036.47090909091	3025.67239669422
889.544	2086.37	889.544	-978.59	3045.03454545454	3032.73024793389
889.719	4079.04	889.719	942.41	3061.79090909091	3039.21256198348
889.894	5246.38	889.894	2181.43	3067.56272727273	3040.90512396695
890.069	3405.26	890.069	319.82	3071.28545454545	3040.56669421488
890.243	3790.28	890.243	704.84	3040.56636363636	3038.48487603306
890.418	2225.63	890.418	-779.93	3045.59363636364	3035.33669421488
890.593	1652.2	890.593	-1414.81	3039.63545454545	3031.5285123967
890.768	2827.73	890.768	-263.85	3024.18363636363	3024.55520661157
890.943	4746.68	890.943	1646.91	2996.07090909091	3017.42950413223
891.118	2194.91	891.118	-605.86	2995.13909090909	3009.13603305786
891.293	2862.55	891.293	-136.87	3001.84090909091	3004.51537190083
891.467	1619.43	891.467	-1379.99	3003.14454545454	3000.62247933885
891.642	5877.16	891.642	2910.5	2985.08454545454	2996.15413223141
891.817	2072.03	891.817	-683.68	2989.18	2993.6658677686
891.992	3130.83	891.992	55.64	2980.05727272727	2996.57677685951
892.166	1732.07	892.166	-1427.09	2989.73909090909	2999.4032231405
892.341	4160.96	892.341	1141.06	3002.77181818182	2998.60776859504
892.516	2620.89	892.516	-247.46	2990.48363636363	2998.40462809918
892.69	3028.43	892.69	-108.2	2996.81272727273	3002.17900826447
892.865	730.61	892.865	-2268.81	3028.09090909091	3001.63752066116
893.04	2450.91	893.04	-456.36	3026.23	3001.85768595042
893.214	4257.22	893.214	1114.44	2993.09090909091	3002.01
893.389	3354.06	893.389	489.81	3000.91	2998.43876033058
893.563	5709.22	893.563	2672.94	3026.60272727273	2997.64330578513
893.738	6157.73	893.738	3057.96	2983.22363636363	2994.42768595042
893.912	1973.73	893.912	-1080.99	2982.47909090909	2987.74231404959
894.087	2944.47	894.087	149.84	2991.41454545454	2979.99049586777
894.261	4298.17	894.261	1192.26	2963.48818181818	2977.06231404959
894.436	1699.3	894.436	-1451.67	2981.73363636364	2970.64760330579
894.61	5295.54	894.61	2636.08	2961.44090909091	2959.2738016529
894.785	2850.26	894.785	-140.97	2954.55181818182	2951.6911570248
894.959	2768.34	894.959	-237.22	2940.96	2944.24388429752
895.134	4527.55	895.134	1691.96	2960.88090909091	2936.15355371901
895.308	1457.64	895.308	-1607.31	2930.34818181818	2930.43272727273
895.482	3698.12	895.482	885.06	2901.49090909091	2921.29297520662
895.657	1525.22	895.657	-1498.77	2899.81454545454	2914.50578512397
895.831	1707.49	895.831	-1197.72	2900.55909090909	2906.17842975207
896.005	8639.87	896.005	5626.11	2902.42090909091	2897.88504132232
896.18	1971.68	896.18	-798.37	2900.55909090909	2886.49429752067
896.354	2811.35	896.354	-22.19	2881.19636363636	2879.74099173554
896.528	638.45	896.528	-2002.57	2886.78181818182	2874.56165289257
896.702	2985.43	896.702	-13.99	2862.95090909091	2868.09611570248
896.877	4726.2	896.877	1700.16	2849.73272727273	2858.75330578513
897.051	898.55	897.051	-1916.56	2835.58272727273	2845.0438016529
897.225	3098.06	897.225	246.1	2856.06181818182	2829.67561983471
897.399	3237.33	897.399	362.83	2844.51818181818	2816.57545454546
897.573	1850.85	897.573	-911	2828.69363636364	2799.48082644628
897.747	2969.04	897.747	209.23	2797.78818181818	2781.11685950414
897.922	2516.44	897.922	-341.67	2751.61636363636	2758.96157024794
898.096	4715.96	898.096	1720.64	2731.50909090909	2735.74008264463
898.27	1154.54	898.27	-1552.02	2737.09454545454	2704.4452892562
898.444	1744.36	898.444	-722.59	2698.74090909091	2671.45809917356
898.618	2903.51	898.618	244.05	2660.94727272727	2638.04768595042
898.792	2545.11	898.792	26.96	2606.02454545454	2603.85867768595
898.966	2684.38	898.966	90.45	2580.14636363636	2571.27752066116
899.14	3462.6	899.14	549.2	2511.81909090909	2536.30983471075
899.314	3253.71	899.314	801.1	2481.65909090909	2493.01487603306
899.488	4498.88	899.488	2152.76	2461.17909090909	2447.31661157025
899.662	2336.22	899.662	180.56	2421.70909090909	2402.6338016529
899.835	2692.57	899.835	119.12	2393.22363636364	2358.28950413223
900.009	2428.38	900.009	184.66	2346.86454545454	2308.88446280992
900.183	718.33	900.183	-1656.47	2260.85	2260.63033057852
900.357	5893.54	900.357	3651.87	2196.06	2206.72297520661
900.531	1340.91	900.531	-884.38	2169.43636363636	2148.16123966943
900.705	1398.25	900.705	-806.56	2118.23727272727	2086.51909090909
900.878	308.73	900.878	-1775.25	2036.69090909091	2020.47636363637
901.052	1031.66	901.052	-935.58	1981.02363636364	1951.8779338843
901.226	2770.39	901.226	1030.47	1888.67818181818	1885.49677685951
901.4	2467.29	901.4	414.03	1817	1821.21429752066
901.573	693.75	901.573	-898.72	1743.64545454545	1749.9585123967
901.747	284.16	901.747	-1392.28	1666.75363636363	1679.58280991736
901.921	1494.51	901.921	-136.87	1592.28181818182	1611.98280991736
902.095	1621.48	902.095	262.48	1530.65727272727	1543.8073553719
902.268	3225.04	902.268	1771.83	1488.95272727273	1480.35413223141
902.442	232.96	902.442	-1185.43	1385.62272727273	1419.33801652893
902.615	-748.02	902.615	-2107.02	1344.10454545454	1359.33743801653
902.789	2510.3	902.789	1245.51	1293.09090909091	1299.37066115703
902.963	7034.26	902.963	5744.89	1231.09363636363	1240.03016528926
903.136	851.44	903.136	-429.73	1190.69272727273	1181.36652892562
903.31	3372.49	903.31	2455.86	1145.82272727273	1121.3658677686
903.483	-338.43	903.483	-1474.2	1083.63909090909	1066.34140495868
903.657	2663.9	903.657	1548.61	1007.11909090909	1010.23371900827
903.83	1258.99	903.83	309.58	939.536363636362	952.738181818185
904.004	-1815.01	904.004	-2729.6	885.357272727271	897.764462809921
904.177	1238.51	904.177	278.87	828.945454545453	842.790743801657
904.35	200.19	904.35	-534.18	780.353636363635	786.886198347111
904.524	-1700.33	904.524	-2217.61	726.919999999999	733.18190082645
904.697	771.57	904.697	250.19	660.639999999999	674.264628099177
904.871	900.59	904.871	207.19	626.382727272726	618.224628099177
905.044	1822.18	905.044	1161.54	585.981818181817	553.197438016533
905.217	5137.84	905.217	4755.72	530.872727272726	488.576446280996
905.391	3694.02	905.391	3146.02	492.891818181817	426.138677685954
905.564	1396.2	905.564	1009.99	359.029090909089	366.189008264467
905.737	892.4	905.737	319.82	323.096363636362	308.270413223144
905.91	56.83	905.91	-413.35	170.05818181818	249.082396694219
906.084	-2009.57	906.084	-2363.01	118.114545454544	191.46842975207
906.257	835.06	906.257	518.48	93.5381818181804	136.93495867769
906.43	-3293.65	906.43	-2338.44	67.4736363636349	83.4001652892599
906.603	263.68	906.603	137.56	23.5354545454531	48.4324793388467
906.776	-4325.82	906.776	-3335.8	-24.685454545456	16.4776033057888
906.949	-967.15	906.949	-1056.41	-47.7718181818196	7.06719008264834
907.123	-1176.05	907.123	-1287.83	-68.995454545456	2.92049586777229
907.296	-250.36	907.296	-511.65	-95.9909090909105	-0.295206611566559
907.469	2143.71	907.469	2240.82	-25.615454545456	-4.59421487602938
907.642	-410.11	907.642	-452.26	-28.4072727272742	-2.46157024793021
907.815	1566.18	907.815	1349.95	66.5436363636348	2.37925619835077
907.988	-18.94	907.988	-138.92	72.5009090909076	7.8463636363673
908.161	-971.25	908.161	-990.88	58.165454545453	16.9523966942185
908.334	-1163.76	908.334	-982.68	20.1845454545439	28.0047107438053
908.507	1039.86	908.507	944.45	46.9945454545439	31.6268595041359
908.68	706.04	908.68	651.6	28.5636363636348	27.1415702479375
908.853	282.11	908.853	127.32	12.3663636363621	6.79727272727637
909.026	-672.25	909.026	-626.34	31.1709090909076	-25.9532231404922
909.199	-551.42	909.199	-394.92	25.5845454545439	-62.5795867768559
909.371	2426.33	909.371	2228.53	14.2281818181803	-94.2637190082608
909.544	1469.93	909.544	1630.52	-77.745454545456	-128.859008264459
909.717	-55.81	909.717	-93.87	-157.243636363638	-158.935371900823
909.89	-1067.5	909.89	-1394.33	-287.754545454547	-187.945537190079
910.063	-1335.79	910.063	-1293.97	-344.724545454547	-221.424132231401
910.236	-145.92	910.236	160.08	-328.340909090911	-253.650082644624
910.408	228.86	910.408	1145.16	-333.553636363638	-283.337272727269
910.581	-3027.41	910.581	-2207.37	-302.276363636365	-295.895785123963
910.754	-3557.83	910.754	-2277	-306.745454545456	-293.678512396691
910.927	-3498.44	910.927	-2825.86	-337.093636363638	-267.731983471071
911.099	269.82	911.099	246.1	-328.900909090911	-231.274958677682
911.272	595.45	911.272	454.99	-312.330909090911	-196.59504132231
911.445	177.66	911.445	-5.8	-215.889090909092	-162.422975206608
911.617	-528.89	911.617	-517.79	-132.853636363638	-131.551239669418
911.79	1879.52	911.79	1886.52	-2.34272727272876	-99.7315702479302
911.962	-393.72	911.962	-442.02	56.3027272727258	-65.1191735537153
912.135	-987.63	912.135	-863.9	53.1381818181803	-29.1866942148723
912.308	142.85	912.308	-1.71	42.3390909090894	4.93479338843347
912.48	-1800.68	912.48	-1894.03	37.3127272727258	30.1364462809954
912.653	-1176.05	912.653	-1330.84	43.2709090909076	48.4157024793425
912.825	-889.33	912.825	-861.85	43.6427272727258	40.4607438016566
912.998	-705.01	912.998	-693.92	66.3563636363621	28.1899173553756
913.17	1283.56	913.17	1261.89	63.005454545453	16.2405785124004
913.343	1619.43	913.343	1491.26	61.3290909090894	6.05157024793756
913.515	-702.97	913.515	-757.41	68.2181818181803	-5.32231404958311
913.687	-1630.7	913.687	-1627.79	-89.8472727272743	-17.4747933884261
913.86	255.48	913.86	-42.67	-78.6763636363652	-29.3394214875996
914.032	1541.61	914.032	1702.2	-78.304545454547	-44.1998347107401
914.205	-496.12	914.205	-622.24	-69.7400000000015	-57.3170247933848
914.377	26.11	914.377	-143.02	-87.8000000000015	-71.9404958677649
914.549	-4630.97	914.549	-3047.04	-90.4063636363652	-87.7319008264426
914.721	620.02	914.721	524.62	-86.8681818181834	-75.1395041322278
914.894	-1583.59	914.894	-1576.59	-97.1081818181834	-65.0690082644592
915.066	-428.54	915.066	-544.42	-81.2836363636379	-97.3964462809881
915.238	-1708.52	915.238	-1638.03	-99.5290909090925	-130.857933884294
915.41	2182.62	915.41	2156.85	-105.487272727274	-170.987933884294
915.583	267.77	915.583	231.76	48.6690909090894	-210.880991735533
915.755	-1616.36	915.755	-1801.87	32.0990909090894	-251.857355371897
915.927	85.5	915.927	72.02	-433.906363636365	-292.765950413219
916.099	1039.86	916.099	1114.44	-437.816363636365	-344.895950413219
916.271	-680.44	916.271	-784.03	-529.230000000001	-393.844049586773
916.443	-1804.77	916.443	-1916.56	-529.230000000001	-443.739917355368
916.616	-2300.38	916.616	-2213.51	-537.608181818183	-508.073140495864
916.788	16977.15	916.788	22110.21	-547.102727272729	-569.867603305781
916.96	2387.42	916.96	2314.55	-654.713636363638	-552.231404958674
917.132	-4770.23	917.132	-3694.19	-637.958181818183	-535.33983471074
917.304	-244.22	917.304	-269.99	-654.34181818182	-500.608925619831
917.476	1727.97	917.476	1784.12	-658.996363636365	-465.167190082641
917.648	253.44	917.648	172.37	-647.640000000001	-429.539256198343
917.82	-4151.74	917.82	-2981.5	-239.908181818183	-405.708429752062
917.992	1164.78	917.992	1055.05	-252.009090909093	-363.141322314046
918.164	1013.23	918.164	1089.86	-147.190000000002	-322.943636363633
918.335	343.55	918.335	282.96	-139.370909090911	-281.019586776856
918.507	1293.8	918.507	1255.75	-145.700909090911	-239.095619834707
918.679	-3092.94	918.679	-2444.93	-284.963636363638	-198.271652892558
918.851	1625.58	918.851	1685.82	-186.475454545456	-190.51983471074
919.023	-496.12	919.023	-573.09	-195.783636363638	-179.873884297517
919.195	97.79	919.195	-13.99	-193.177272727274	-178.773884297517
919.366	-2224.61	919.366	-2098.83	-197.832727272729	-185.070165289253
919.538	-4069.83	919.538	-2619.01	-198.576363636365	-188.742975206608
919.71	-1659.37	919.71	-1572.5	-154.638181818183	-168.093884297517
919.882	-1360.36	919.882	-1367.7	-134.903636363638	-154.384132231401
920.053	-1882.6	920.053	-1834.64	-135.090000000002	-140.166776859501
920.225	-1184.24	920.225	-1193.62	-208.630000000002	-125.695537190079
920.397	1451.5	920.397	1421.63	-186.10181818182	-110.665619834707
920.568	-1776.1	920.568	-1611.41	-57.823636363638	-96.8883471074344
920.74	-1137.13	920.74	-1293.97	-35.6681818181835	-86.0561157024757
920.912	-1073.65	920.912	-1148.57	-39.392727272729	-78.8966115702443
921.083	-2279.9	921.083	-1582.74	-33.9936363636381	-72.6341322314014
921.255	-1894.88	921.255	-2016.91	-32.5036363636381	-54.9302479338807
921.426	-2095.58	921.426	-2055.82	-47.0263636363653	-41.7455371900791
921.598	5.63	921.598	-151.21	-35.4836363636381	-48.8205785123931
921.77	-954.87	921.77	-921.24	-56.1490909090926	-59.2976859504096
921.941	-2021.86	921.941	-2033.29	-66.202727272729	-78.1695867768559
922.113	-1815.01	922.113	-1840.78	-13.8872727272744	-96.8890909090873
922.284	1236.46	922.284	1366.34	-41.0700000000017	-114.965454545451
922.455	-1130.99	922.455	-1093.27	-135.649090909093	-131.873801652889
922.627	-2329.05	922.627	-2258.57	-150.916363636365	-150.254545454542
922.798	-2071.01	922.798	-2035.34	-246.983636363638	-165.622644628096
922.97	-1638.89	922.97	-1517.2	-239.908181818184	-178.773471074377
923.141	-1559.02	923.141	-1382.04	-231.343636363638	-195.156859504129
923.312	-4575.67	923.312	-3495.54	-233.018181818184	-206.851900826443
923.484	630.26	923.484	641.36	-237.67181818182	-203.534132231401
923.655	-3578.31	923.655	-2487.94	-225.198181818183	-198.303719008261
923.826	771.57	923.826	682.31	-210.86181818182	-175.809586776856
923.998	-1001.97	923.998	-1121.95	-194.104545454547	-153.603223140492
924.169	665.08	924.169	813.38	-169.715454545456	-131.972396694211
924.34	-1743.33	924.34	-1654.42	-99.153636363638	-108.395371900823
924.511	95.74	924.511	29.01	-93.3818181818198	-82.9736363636328
924.683	-262.65	924.683	-384.68	0.451818181816515	-58.7874380165254
924.854	-1118.7	924.854	-1181.34	4.36181818181651	-36.9709090909055
925.025	-184.83	925.025	-276.13	6.59545454545287	-27.865454545451
925.196	843.25	925.196	1147.2	26.3290909090892	-21.1463636363601
925.367	824.82	925.367	772.43	41.967272727271	-23.5839669421452
925.538	196.09	925.538	254.29	40.8499999999983	-9.09619834710388
925.709	-98.81	925.709	-231.08	29.1199999999983	-2.56330578512041
925.881	511.48	925.881	366.93	-93.9445454545472	-7.8952066115667
926.052	-1358.32	926.052	-1427.09	-95.8054545454563	-13.7856198347072
926.223	-631.29	926.223	-714.4	-125.967272727274	-21.7915702479303
926.394	972.27	926.394	917.83	65.9836363636347	-32.2177685950378
926.565	-913.91	926.565	-906.91	72.3136363636347	-42.8639669421452
926.736	-4768.18	926.736	-3477.11	-54.2890909090926	-50.8358677685915
926.907	-1735.14	926.907	-1805.97	-58.1990909090926	-38.0065289256163
927.078	-107.01	927.078	528.72	-61.7363636363653	-23.6201652892526
927.248	4107.71	927.248	1943.86	-72.7209090909108	-1.97272727272371
927.419	781.81	927.419	770.38	-76.2581818181835	-15.0731404958642
927.59	-4016.58	927.59	-2756.22	-58.5709090909108	-29.8999173553683
927.761	894.45	927.761	792.91	47.1781818181802	-23.2990909090874
927.932	779.76	927.932	749.9	62.4445454545438	-20.5571900826411
928.103	-449.02	928.103	-411.3	112.154545454544	-18.2891735537155
928.274	-1321.45	928.274	-1336.98	-78.1209090909108	-15.1240495867733
928.444	-436.73	928.444	-624.29	-90.7809090909108	-12.2636363636328
928.615	-1272.3	928.615	-1144.47	18.3199999999983	-16.5457024793353
928.786	-1178.09	928.786	-1416.85	-28.0381818181835	-29.4765289256163
928.957	-2222.56	928.957	-2133.64	-36.7881818181835	-44.8953719008229
929.127	-1075.7	929.127	-1146.52	-37.9045454545472	-63.0052892561948
929.298	-16.9	929.298	110.93	-44.7936363636381	-63.3773553718973
929.469	-1348.08	929.469	-1287.83	-105.673636363638	-62.1753719008229
929.639	-590.33	929.639	-181.93	-95.0609090909108	-71.8733057851204
929.81	-317.95	929.81	-251.56	-107.162727272729	-71.9745454545419
929.981	-160.25	929.981	-110.25	-87.0545454545471	-70.7217355371865
930.151	245.24	930.151	305.49	-82.213636363638	-69.9260330578477
930.322	3044.82	930.322	3526.94	-77.5590909090925	-71.6690082644592
930.492	605.69	930.492	616.78	-88.3572727272744	-64.6278512396658
930.663	3431.88	930.663	3326.24	-29.1518181818198	-58.3484297520625
930.833	-1614.31	930.833	-1746.58	-23.0072727272744	-51.7643801652857
931.004	-287.23	931.004	-411.3	-29.1518181818198	-50.6811570247898
931.174	329.21	931.174	405.84	-63.9663636363653	-49.9026446280956
931.345	-72.19	931.345	106.84	-28.2209090909107	-49.0056198347072
931.515	-1772	931.515	-2014.86	-25.9872727272744	-43.758760330575
931.686	-322.04	931.686	-323.24	-34.7381818181835	-45.1975206611535
931.856	1973.73	931.856	2091.32	-75.1390909090926	-47.4487603305749
932.027	-2431.45	932.027	-1988.24	-73.6500000000017	-48.2781818181783
932.197	859.63	932.197	948.55	-67.6918181818199	-44.4024793388394
932.367	-1688.04	932.367	-1701.52	-30.6418181818199	-49.277107438013
932.538	1324.52	932.538	1315.14	-44.9781818181835	-55.0486776859469
932.708	-1391.08	932.708	-1078.94	-47.7709090909108	-59.8892561983436
932.878	24.06	932.878	-116.39	-38.2754545454562	-57.0457024793353
933.048	-748.02	933.048	-736.93	-21.3336363636381	-54.6082644628064
933.219	-1012.21	933.219	-1240.73	-81.8418181818199	-59.1103305785089
933.389	1920.48	933.389	1835.32	-89.4745454545472	-70.297933884294
933.559	-1511.91	933.559	-1482.39	-87.9845454545471	-80.3684297520626
933.729	-1845.73	933.729	-1832.59	-43.8600000000017	-90.0497520661122
933.9	171.52	933.9	428.37	-46.8381818181835	-99.3419008264428
934.07	-2724.31	934.07	-1969.8	-117.214545454547	-108.295537190079
934.24	-2521.56	934.24	-2451.08	-153.705454545456	-105.553719008261
934.41	103.93	934.41	78.16	-155.753636363638	-102.507355371897
934.58	30.21	934.58	-143.02	-154.265454545456	-100.239586776856
934.75	820.72	934.75	713.03	-140.489090909093	-103.777272727269
934.92	-3725.77	934.92	-2940.54	-119.823636363638	-108.838264462806
935.09	7.68	935.09	180.56	-51.6818181818199	-100.951239669418
935.26	-1124.85	935.26	-1187.48	-55.9645454545472	-87.4789256198312
935.43	2311.64	935.43	2324.79	-63.0390909090926	-73.3971900826411
935.6	-762.36	935.6	-900.76	-82.7745454545472	-59.6876033057816
935.77	632.31	935.77	661.84	-102.509090909093	-47.7211570247899
935.94	359.93	935.94	364.88	-30.4572727272745	-37.4133057851205
936.11	-1356.27	936.11	-1238.68	-5.51000000000173	-34.2649586776825
936.28	-1593.83	936.28	-1541.78	-0.854545454547189	-39.8669421487568
936.45	873.97	936.45	917.83	-3.46000000000173	-45.0289256198312
936.62	79.36	936.62	188.75	-8.85818181818354	-47.5166942148725
936.79	574.97	936.79	567.63	-6.43727272727444	-47.821239669418
936.96	-659.96	936.96	-761.5	-17.0500000000017	-56.7577685950378
937.129	-733.68	937.129	-847.52	-117.586363636365	-73.3444628099139
937.299	128.51	937.299	170.32	-119.820909090911	-90.5575206611535
937.469	97.79	937.469	18.77	-110.140000000002	-117.062727272724
937.639	-68.09	937.639	-65.19	-105.859090909093	-148.848760330575
937.808	-903.67	937.808	-781.98	-128.759090909093	-181.041074380162
937.978	-3477.96	937.978	-2254.47	-187.963636363638	-211.523801652889
938.148	1359.34	938.148	1435.97	-190.198181818184	-224.488842975203
938.317	-61.95	938.317	-124.58	-295.017272727275	-237.436942148757
938.487	327.16	938.487	389.46	-358.504545454547	-259.050826446278
938.657	-1638.89	938.657	-1394.33	-360.552727272729	-279.818264462807
938.826	-2021.86	938.826	-1472.15	-352.360000000002	-296.574462809914
938.996	-596.47	938.996	-685.73	-260.20181818182	-303.12462809917
939.166	-4809.14	939.166	-3614.32	-262.250000000002	-310.588760330575
939.335	-2859.48	939.335	-2240.14	-347.892727272729	-296.77768595041
939.505	7.68	939.505	33.11	-334.300909090911	-271.575867768592
939.674	-1298.92	939.674	-1267.35	-313.077272727274	-244.13983471074
939.844	-2130.4	939.844	-1920.65	-260.015454545456	-216.568512396691
940.013	85.5	940.013	184.66	-272.303636363638	-196.985867768592
940.183	-2990.55	940.183	-2111.11	-143.095454545456	-176.692314049583
940.352	-1917.41	940.352	-2004.62	-81.2845454545472	-140.522644628096
940.522	-662.01	940.522	-650.91	-58.7563636363654	-106.637933884294
940.691	-1057.26	940.691	-1091.23	-49.0754545454563	-75.1733884297486
940.86	603.64	940.86	649.55	-44.792727272729	-49.4636363636329
941.03	-760.31	941.03	-986.78	-39.0209090909108	-21.1811570247899
941.199	56.83	941.199	-3.75	49.9736363636347	-7.06520661156673
941.368	562.68	941.368	340.3	38.4309090909074	-6.01553719007912
941.538	1308.14	941.538	1233.22	33.0327272727256	-9.06190082644276
941.707	-1964.51	941.707	-1801.87	22.7918181818165	-14.3085123966907
941.876	-551.42	941.876	-515.75	38.8036363636347	-19.6398347107403
942.046	912.88	942.046	813.38	12.1799999999983	-26.2914049586742
942.215	-131.58	942.215	-91.82	-69.7381818181835	-42.2181818181783
942.384	-2118.11	942.384	-2047.63	-92.2663636363653	-57.5018181818147
942.553	-541.18	942.553	-462.5	-106.788181818184	-76.8815702479304
942.722	-616.95	942.722	-747.17	-103.437272727274	-94.6194214875998
942.892	1652.2	942.892	1718.59	-112.188181818184	-119.584462809914
943.061	-3641.8	943.061	-2801.28	-125.220909090911	-142.112231404955
943.23	345.59	943.23	371.02	-129.689090909093	-149.204132231401
943.399	3362.25	943.399	3447.07	-180.144545454547	-153.790991735534
943.568	-700.92	943.568	-575.14	-172.324545454547	-155.179008264459
943.737	1848.8	943.737	1980.73	-235.81181818182	-154.857520661154
943.906	-82.43	943.906	-38.57	-235.625454545456	-153.503471074377
944.075	-1571.3	944.075	-1482.39	-147.749090909093	-151.844710743798
944.244	841.2	944.244	1466.69	-142.72181818182	-149.729090909087
944.413	-840.18	944.413	-847.52	-122.056363636365	-137.22115702479
944.582	-3232.21	944.582	-2664.07	-99.9009090909108	-125.762644628096
944.751	-55.81	944.751	8.53	-97.293636363638	-105.096694214873
944.92	-406.01	944.92	-532.13	-106.974545454547	-82.2304958677651
945.089	572.92	945.089	543.05	-106.417272727274	-67.3868595041287
945.258	-610.81	945.258	-753.31	-42.5572727272744	-49.7844628099139
945.427	-424.44	945.427	-542.37	-46.2809090909108	-34.8899999999965
945.596	-668.15	945.596	-564.9	-8.48636363636534	-23.4314049586742
945.764	-645.62	945.764	-495.27	15.9027272727255	-15.1040495867734
945.933	-1317.36	945.933	-1234.58	15.5309090909074	-4.32256198346761
946.102	1017.33	946.102	940.36	50.9045454545437	8.76099173554065
946.271	-715.25	946.271	-681.63	41.7827272727255	14.8204132231439
946.44	-889.33	946.44	-736.93	26.1436363636346	23.4694214876067
946.608	-1245.68	946.608	-1449.62	-5.69272727272905	31.8645454545489
946.777	-858.61	946.777	-980.64	11.6218181818164	36.2822314049621
946.946	-322.04	946.946	-741.02	37.5018181818164	38.7533884297555
947.114	2057.7	947.114	2015.54	24.0963636363619	36.6885950413257
947.283	-895.47	947.283	-841.37	48.85818181818	28.2766942148795
947.452	-2167.26	947.452	-1713.81	83.8599999999982	23.2499173553753
947.62	-1112.56	947.62	-1152.67	64.497272727271	24.6038842975241
947.789	939.51	947.789	737.61	42.7136363636346	24.8745454545489
947.958	-1196.53	947.958	-1126.04	28.1918181818165	20.9306611570283
948.126	529.91	948.126	291.15	-50.7481818181835	19.9150413223175
948.295	314.88	948.295	82.26	-29.1509090909108	15.8866942148795
948.463	-954.87	948.463	-945.82	9.20090909090741	-0.192561983467589
948.632	-1112.56	948.632	-994.97	14.5990909090892	-21.2309090909056
948.8	-614.9	948.8	-874.14	-5.88090909091078	-40.5089256198312
948.969	-2599.38	948.969	-1773.2	12.9245454545438	-60.8024793388395
949.137	-815.6	949.137	-999.07	4.54636363636195	-65.9816528925585
949.305	-1741.29	949.305	-1709.71	-93.0118181818199	-87.3923966942114
949.474	859.63	949.474	760.14	-166.924545454547	-110.326280991732
949.642	712.18	949.642	735.56	-169.344545454547	-135.054132231401
949.811	566.78	949.811	430.41	-195.037272727274	-160.035867768592
949.979	-363	949.979	-509.6	-107.719090909093	-187.116611570244
950.147	-2908.63	950.147	-2068.11	-264.669090909093	-213.977355371897
950.316	-2843.09	950.316	-2021	-243.07181818182	-228.837933884294
950.484	-2349.53	950.484	-2205.32	-257.407272727274	-229.548925619831
950.652	-1456.62	950.652	-1433.24	-280.680000000002	-234.423553719005
950.82	1392.11	950.82	1257.79	-284.963636363638	-237.994958677682
950.989	-4383.17	950.989	-2840.19	-290.92181818182	-249.741404958674
951.157	-1503.72	951.157	-1709.71	-256.478181818184	-233.763966942145
951.325	-2210.27	951.325	-2152.07	-174.745454545456	-222.37330578512
951.493	1056.24	951.493	1335.62	-222.965454545456	-207.174462809914
951.661	751.09	951.661	661.84	-234.322727272729	-186.237851239666
951.83	730.61	951.83	649.55	-236.930000000002	-165.436446280988
951.998	-3054.03	951.998	-2592.39	-88.9172727272745	-144.82115702479
952.166	-596.47	952.166	-673.44	-117.774545454547	-131.500826446278
952.334	-2441.69	952.334	-1767.06	-90.2200000000017	-126.524710743798
952.502	2825.68	952.502	2973.99	-50.3772727272745	-110.665619834707
952.67	1082.86	952.67	977.22	-56.1481818181835	-93.3170247933849
952.838	671.22	952.838	586.06	-64.1536363636381	-76.8823140495832
953.006	2457.05	953.006	2568.49	-109.954545454547	-74.3602479338807
953.174	144.89	953.174	-100.01	-120.008181818184	-68.0639669421452
953.342	349.69	953.342	190.8	-48.5154545454562	-69.587107438013
953.51	-393.72	953.51	-419.49	-43.4881818181835	-77.2880165289221
953.678	-668.15	953.678	-661.15	-56.1481818181835	-84.9381818181783
953.846	-3563.98	953.846	-2598.53	-61.1745454545472	-91.7590082644592
954.014	-438.78	954.014	-405.16	-48.5154545454563	-85.4118181818146
954.181	2248.16	954.181	2136.37	-106.974545454547	-77.1858677685915
