Independent Variable	Fit Peak 1	Fit Peak 2	Fit Peak 3	Fit Peak 4	Fit Peak 5	Fit Peak 6	Fit Peak 7	Fit Peak 8	Fit Peak 9	Fit Peak 10	Fit Peak 11	Fit Peak 12	Fit Peak 13	Fit Peak 14	Fit Peak 15	Fit Peak 16	Fit Peak 17	Cumulative Fit Peak	Independent Variable	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Fitted Y	Regular Residual E"Smoothed Y1"	Regular Residual E"Smoothed Y1"	Percentiles	Reference X	Reference Line
																										mu = -0.111440	sigma = 167.090771
943.152085650723	-81.1676166908107	-81.1676166908107	-77.798674562077	-80.8937368202536	-80.6057503444785	-81.1675751233303	-79.1355404565132	-80.0582376989247	-80.5829659286341	-80.5483025998728	-80.0700532694784	-81.1660902083055	-77.6371874470566	-78.6501884206478	-81.1676166695869	-81.1676166900224	-81.1667803958852	-65.4696829637169	528.948	113.607573518451	113.607573518451	-78.8984826093611	113.607573518451	-53.9216789119344	24.1108750770918		
943.9199432703	-81.1676166908107	-81.1676166908107	-77.8331173760519	-80.8967092458307	-80.6121517576095	-81.1675756297864	-79.1618787189723	-80.0733353125274	-80.5915605633968	-80.5578175652018	-80.0878426065813	-81.1661170407783	-77.7049355626586	-78.704936364124	-81.1676166794121	-81.1676166904679	-81.166809033386	-65.7133864754344	529.152	114.348869905011	114.348869905011	-78.8952335413753	114.348869905011	-53.7309702210187	24.1382854793394		
944.687800889878	-81.1676166908107	-81.1676166908107	-77.867034506023	-80.8996335034908	-80.6184442375263	-81.1675761270163	-79.1877073464926	-80.0881260617991	-80.5999663397007	-80.5671140026508	-80.1052016648246	-81.1661431683016	-77.7707475298038	-78.7579029559201	-81.1676166847359	-81.1676166906634	-81.1668362145613	-65.9510333621602	529.356	102.429250164697	102.429250164697	-78.8919774374249	102.429250164697	-53.5117541243237	24.1656958815871		
945.455658509455	-81.1676166908107	-81.1676166908107	-77.9004365990239	-80.902510629225	-80.6246302453899	-81.1675766152431	-79.2130394252039	-80.1026182270752	-80.6081887716786	-80.5761985812755	-80.1221442498478	-81.1661686154815	-77.8346965999776	-78.8091652822725	-81.1676166875982	-81.1676166907482	-81.1668620371828	-66.1828355858734	529.56	85.6696233679452	85.6696233679452	-78.888714277037	85.6696233679452	-53.492047448294	24.1931062838347		
946.223516129032	-81.1676166908107	-81.1676166908107	-77.9333340338067	-80.9053416312985	-80.6307121731473	-81.1675770946838	-79.2378876231917	-80.1168198105979	-80.6162331729106	-80.5850777165846	-80.1386836164075	-81.1661934058541	-77.8968525849797	-78.8587962698489	-81.1676166891249	-81.1676166907845	-81.1668865908972	-66.4089954327676	529.764	83.2463531305727	83.2463531305727	-78.8854440396649	83.2463531305727	-53.2431884145012	24.2205166860824		
946.99137374861	-81.1676166908107	-81.1676166908107	-77.9657369289161	-80.9081274911372	-80.6366923458578	-81.1675775655483	-79.262264206448	-80.1307385476756	-80.6241046651483	-80.5937575820687	-80.154832494622	-81.1662175619416	-77.9572820493808	-78.9068649544465	-81.1676166899328	-81.1676166907998	-81.1669099580294	-66.6297060606028	529.968	121.03671215923	121.03671215923	-78.8821667046855	121.03671215923	-53.2243236792883	24.24792708833		
947.759231368187	-81.1676166908107	-81.1676166908107	-77.9976551504813	-80.9108691641809	-80.6425730239282	-81.1675780280405	-79.2861810541151	-80.1443819173231	-80.6318081865956	-80.6022441201185	-80.1706031147642	-81.1662411053041	-78.0160484905046	-78.953436729486	-81.1676166903571	-81.1676166908063	-81.1669322142923	-66.8451520089475	530.173	101.297957042663	101.297957042663	-78.878866133573	101.297957042663	-53.217459161768	24.2753374905777		
948.527088987764	-81.1676166908107	-81.1676166908107	-78.0290983197371	-80.9135675807054	-80.6483564052606	-81.1675784823584	-79.3096496730577	-80.1577571524077	-80.6393484997755	-80.6105430523718	-80.1860072306951	-81.166264056589	-78.0732125068527	-78.9985735760355	-81.1676166905781	-81.1676166908089	-81.1669534294184	-67.0555096753012	530.377	85.8410290516144	85.8410290516144	-78.8755745061608	85.8410290516144	-53.181106809956	24.3027478928253		
949.294946607342	-81.1676166908107	-81.1676166908107	-78.0600758202842	-80.9162236466143	-80.6540446273182	-81.1675789286939	-79.3326812117982	-80.1708712493293	-80.6467301990038	-80.6186598895198	-80.2010561420213	-81.1662864355771	-78.1288319558134	-79.0423342759283	-81.1676166906924	-81.16761669081	-81.1669736677211	-67.260947759775	530.581	105.199548445988	105.199548445988	-78.8722757187161	105.199548445988	-53.1736295460098	24.330158295073		
950.062804226919	-81.1676166908107	-81.1676166908107	-78.0905968051003	-80.9188382442019	-80.6596397691116	-81.1675793672335	-79.3552864738462	-80.1837309772588	-80.6539577174939	-80.6265999406091	-80.2157607150568	-81.1663082612261	-78.1829621014303	-79.0847746093923	-81.167616690751	-81.1676166908104	-81.1669929885952	-67.4616276807672	530.785	92.5371515684917	92.5371515684917	-78.8689697503107	92.5371515684917	-53.0995944495883	24.3575686973206		
950.830661846496	-81.1676166908107	-81.1676166908107	-78.1206702033103	-80.9214122328878	-80.6651438531086	-81.1675797981581	-79.3774759304521	-80.1963428869563	-80.6610353341123	-80.6343683218649	-80.2301314026614	-81.1663295517117	-78.2356557529404	-79.1259475384727	-81.1676166907808	-81.1676166908106	-81.1670114469643	-67.6577039638419	530.989	90.2992929435752	90.2992929435752	-78.8656565799395	90.2992929435752	-52.9973077264788	24.3849790995683		
951.598519466074	-81.1676166908107	-81.1676166908107	-78.1503047267262	-80.9239464499261	-80.6705588470721	-81.1675802216434	-79.3992597328128	-80.2087133191919	-80.6679671798048	-80.6419699650668	-80.2441782630251	-81.1663503244659	-78.2869633947361	-79.1659033774143	-81.1676166907959	-81.1676166908107	-81.1670290936804	-67.8493246058224	531.193	87.317790731975	87.317790731975	-78.8623361865214	87.317790731975	-52.8732229064626	24.4123895018159		
952.366377085651	-81.1676166908107	-81.1676166908107	-78.1795088761648	-80.9264417110878	-80.6758866658288	-81.1675806378603	-79.4206477237576	-80.2208484127901	-80.6747572437116	-80.6494096255002	-80.2579109774617	-81.1663705962135	-78.3369333083549	-79.2046899510579	-81.1676166908034	-81.1676166908107	-81.1670459758832	-68.0366314159364	531.397	93.6444630943486	93.6444630943486	-78.8590085488954	93.6444630943486	-52.7637957202498	24.4397999040636		
953.134234705228	-81.1676166908107	-81.1676166908107	-78.2082909475522	-80.9288988113199	-80.6811291729707	-81.1675810469744	-79.4416494489376	-80.2327541123149	-80.6814093789885	-80.6566918895104	-80.2713388672705	-81.1663903830065	-78.3856116870509	-79.242352742214	-81.1676166908071	-81.1676166908107	-81.167062137322	-68.2197603357001	531.601	102.392037282187	102.392037282187	-78.8556736458245	102.392037282187	-52.7363800819981	24.4672103063112		
953.902092324805	-81.1676166908107	-81.1676166908107	-78.2366590378233	-80.9313185253802	-80.6862881824933	-81.1675814491469	-79.4622741675441	-80.2444361754163	-80.6879273083507	-80.6638211816802	-80.2844709097233	-81.1664097002563	-78.4330427434605	-79.2789350288856	-81.167616690809	-81.1676166908107	-81.1670776186455	-68.3988417390756	531.805	106.298695092355	106.298695092355	-78.8523314559918	106.298695092355	-52.5397366380661	24.4946207085589		
954.669949944383	-81.1676166908107	-81.1676166908107	-78.2646210506234	-80.9337016084499	-80.6913654603739	-81.1675818445343	-79.4825308625779	-80.2559001798534	-80.6943146293529	-80.6708017716524	-80.297315753226	-81.1664285627646	-78.4792688108351	-79.3144780121393	-81.1676166908099	-81.1676166908107	-81.1670924576634	-68.5740007143168	532.009	97.9162546852751	97.9162546852751	-78.8489819580034	97.9162546852751	-52.3372292499553	24.5220311108065		
955.43780756396	-81.1676166908107	-81.1676166908107	-78.2921847018212	-80.9360487967246	-80.6963627260899	-81.1675822332888	-79.5024282506912	-80.2671515302107	-80.7005748194217	-80.6776377806192	-80.3098817317054	-81.1664469847517	-78.524330438277	-79.3490209353497	-81.1676166908103	-81.1676166908107	-81.1671066895821	-68.7453573288042	532.213	102.567443312202	102.567443312202	-78.8456251303842	102.567443312202	-52.2388685299156	24.5494415130542		
956.205665183537	-81.1676166908107	-81.1676166908107	-78.3193575248381	-80.9383608079852	-80.7012816540825	-81.1675826155583	-79.5219747916216	-80.278195464324	-80.7067112406525	-80.6843331874937	-80.3221768782646	-81.1664649798841	-78.5682664803815	-79.38260119548	-81.1676166908105	-81.1676166908107	-81.1671203472175	-68.9130268780546	532.417	100.888624587944	100.888624587944	-78.8422609515812	100.888624587944	-51.7790490560242	24.5768519153019		
956.973522803115	-81.1676166908107	-81.1676166908107	-78.346146875802	-80.9406383421471	-80.7061238751665	-81.1675829914865	-79.541178697239	-80.289037059428	-80.7127271443837	-80.6908918347849	-80.3342089381505	-81.1664825613006	-78.6111141816591	-79.415254447006	-81.1676166908106	-81.1676166908107	-81.1671334611883	-69.0771201200134	532.621	101.071616672687	101.071616672687	-78.8388893999613	101.071616672687	-51.710945937872	24.6042623175495		
957.741380422692	-81.1676166908107	-81.1676166908107	-78.3725599385329	-80.9428820817929	-80.7108909778889	-81.1675833612133	-79.5600479402211	-80.2996812380418	-80.7186256755597	-80.6973174341894	-80.345985381072	-81.1664997416359	-78.6529092560822	-79.4470146990363	-81.1676166908107	-81.1676166908107	-81.1671460600911	-69.2377434956288	532.825	100.696419544719	100.696419544719	-78.8355104538105	100.696419544719	-51.7052632830032	24.6316727197972		
958.509238042269	-81.1676166908107	-81.1676166908107	-78.3986037293644	-80.945092692684	-80.7155845098383	-81.1675837248746	-79.5785902623776	-80.3101327736026	-80.7244098768948	-80.7036135719171	-80.3575134129061	-81.1665165330445	-78.6936859620759	-79.4779144061378	-81.1676166908107	-81.1676166908107	-81.1671581706589	-69.3949993366477	533.029	95.1066695458794	95.1066695458794	-78.8321240913353	95.1066695458794	-51.6419860206515	24.6590831220448		
959.277095661847	-81.1676166908107	-81.1676166908107	-78.424285101809	-80.947270824257	-80.7202059789067	-81.1675840826028	-79.5968131826371	-80.3203962958621	-80.7300826928468	-80.709783713765	-80.368799986827	-81.166532947222	-78.7334771732499	-79.5079845533293	-81.1676166908107	-81.1676166908107	-81.1671698179055	-69.5489860614916	533.233	37.5741848361138	37.5741848361138	-78.8287302906601	37.5741848361138	-51.5475678569655	24.6864935242925		
960.044953281424	-81.1676166908107	-81.1676166908107	-78.4496107510731	-80.9494171101012	-80.7247568545073	-81.1675844345263	-79.6147240047131	-80.3304762960555	-80.7356469734115	-80.7158312099516	-80.3798518138896	-81.1665489954261	-78.7723144451459	-79.5372547356722	-81.1676166908107	-81.1676166908107	-81.1671810252575	-69.6997983600024	533.436	52.0926184481793	52.0926184481793	-78.8253457209075	52.0926184481793	-51.5088506331532	24.7139039265401		
960.812810901001	-81.1676166908107	-81.1676166908107	-78.4745872184254	-80.9515321684214	-80.7292385687476	-81.1675847807706	-79.6323298244641	-80.3403771318541	-80.7411054777468	-80.7217592997268	-80.3906753730986	-81.1665646884961	-78.810228078255	-79.565753232847	-81.1676166908107	-81.1676166908107	-81.1671918146737	-69.8475273677986	533.64	69.4037551964325	69.4037551964325	-78.8219370146155	69.4037551964325	-51.3867062513689	24.7413143287878		
961.580668520578	-81.1676166908107	-81.1676166908107	-78.499220895426	-80.9536166024837	-80.7336525175614	-81.1675851214573	-79.6496375369611	-80.3501030321128	-80.7464608776348	-80.7275711157674	-80.4012769209912	-81.1665800368714	-78.8472471775423	-79.5935070790781	-81.1676166908107	-81.1676166908107	-81.1672022067544	-69.9922608309134	533.844	66.422157167754	66.422157167754	-78.8185208041182	66.422157167754	-51.2716257782236	24.7687247310354		
962.348526140156	-81.1676166908107	-81.1676166908107	-78.5235180280206	-80.9556710010473	-80.7380000618017	-81.1675854567051	-79.6666538432757	-80.3596581014208	-80.7517157607912	-80.7332696883697	-80.4116625007606	-81.1665950506093	-78.8833997086983	-79.6205421287348	-81.1676166908107	-81.1676166908107	-81.1672122208418	-70.134083261348	534.048	64.928733430851	64.928733430851	-78.8150970672154	64.928733430851	-51.2354512707321	24.7961351332831		
963.116383759733	-81.1676166908107	-81.1676166908107	-78.547484720504	-80.9576959387809	-80.7422825282935	-81.1675857866292	-79.6833852570021	-80.3690463244664	-80.7568726340282	-80.7388579494517	-80.421837950945	-81.1666097394017	-78.9187125513217	-79.6468831179157	-81.1676166908107	-81.1676166908107	-81.167221875111	-70.2730760841225	534.252	56.7343930543491	56.7343930543491	-78.8116657816227	56.7343930543491	-51.0594363553828	24.8235455355307		
963.88424137931	-81.1676166908107	-81.1676166908107	-78.5711269393591	-80.9596919766665	-80.7465012108519	-81.1675861113423	-79.699838110524	-80.3782715702228	-80.7619339262793	-80.7443387363717	-80.4318089137051	-81.1666241125908	-78.9532115492235	-79.6725537222945	-81.1676166908107	-81.1676166908107	-81.1672311866542	-70.4093177763564	534.456	36.0654996522439	36.0654996522439	-78.8082269249721	36.0654996522439	-51.0189771695069	24.8509559377784		
964.652098998888	-81.1676166908107	-81.1676166908107	-78.5944505169742	-80.9616596623881	-80.7506573712629	-81.1675864309535	-79.7160185610385	-80.3873375959644	-80.7669019914928	-80.7497147955762	-80.4415808427136	-81.1666381791844	-78.9869215580298	-79.6975766114865	-81.1676166908107	-81.1676166908107	-81.1672401715571	-70.5428839988931	534.66	87.4475077475392	87.4475077475392	-78.8047804748128	87.4475077475392	-50.899465076898	24.878366340026		
965.419956618465	-81.1676166908107	-81.1676166908107	-78.6174611552446	-80.963599530709	-80.7547522402317	-81.1675867455695	-79.7319325963471	-80.3962480511213	-80.7717791114004	-80.7549887860826	-80.4511590106761	-81.1666519478701	-79.0198664902477	-79.7219735001747	-81.1676166908107	-81.1676166908107	-81.1672488449695	-70.6738477209158	534.863	73.6667979043734	73.6667979043734	-78.8013433589194	73.6667979043734	-50.8669260691095	24.9057767422737		
966.187814238042	-81.1676166908107	-81.1676166908107	-78.6401644290613	-80.9655121038357	-80.7587870182979	-81.1675870552941	-79.7475860404244	-80.4050064809791	-80.7765674981662	-80.7601632828085	-80.4605485165038	-81.1666654270289	-79.0520693579476	-79.7457651962148	-81.1676166908107	-81.1676166908107	-81.1672572211704	-70.8022793380039	535.067	54.3006089642811	54.3006089642811	-78.7978816915552	54.3006089642811	-50.7933853923244	24.9331871445213		
966.95567185762	-81.1676166908107	-81.1676166908107	-78.6625657896912	-80.9673978917706	-80.7627628767191	-81.1675873602282	-79.762984558774	-80.4136163302311	-80.7812692969239	-80.7652407797518	-80.4697542921559	-81.1666786247482	-79.0835523132061	-79.7689716459226	-81.1676166908107	-81.1676166908107	-81.1672653136272	-70.9282467840212	535.271	59.6962305447537	59.6962305447537	-78.7944123629366	59.6962305447537	-50.5213048149039	24.960597546769		
967.723529477197	-81.1676166908107	-81.1676166908107	-78.6846705680535	-80.9692573926528	-80.7666809583249	-81.1675876604705	-79.7781336635813	-80.4220809463897	-80.785886588205	-80.7702236930325	-80.4787811091692	-81.1666915488341	-79.1143366864423	-79.7916119767318	-81.1676166908107	-81.1676166908107	-81.1672731350507	-71.0518156372093	535.475	125.228208077548	125.228208077548	-78.7909353502757	125.228208077548	-50.45132625103	24.9880079490167		
968.491387096774	-81.1676166908107	-81.1676166908107	-78.7064839778945	-80.9710910930877	-80.7705423783416	-81.1675879561169	-79.7930387186713	-80.4304035830637	-80.7904213902663	-80.7751143638005	-80.4876335848914	-81.166704206823	-79.1444430227712	-79.813704537396	-81.1676166908107	-81.1676166908107	-81.1672806974459	-71.1730492208412	535.679	106.420177903426	106.420177903426	-78.7874506306996	106.420177903426	-50.4384305892989	25.0154183512643		
969.259244716352	-81.1676166908107	-81.1676166908107	-78.7280111188654	-80.9728994684663	-80.7743482251893	-81.1675882472608	-79.8077049442806	-80.4385874031067	-80.7948756613184	-80.7799150610179	-80.4963161884323	-81.1667166059927	-79.1738911164936	-79.8352669358968	-81.1676166908107	-81.1676166908107	-81.1672880121584	-71.2920086987506	535.882	107.906702592716	107.906702592716	-78.7839753199892	107.906702592716	-50.3987938830178	25.042828753512		
970.027102335929	-81.1676166908107	-81.1676166908107	-78.7492569795063	-80.9746829832743	-80.7780995612522	-81.1675885339935	-79.8221374216504	-80.4466354816432	-80.7992513016627	-80.7846279841207	-80.5048332463493	-81.1667287533733	-79.2027000438273	-79.856316075205	-81.1676166908107	-81.1676166908107	-81.1672950899176	-71.4087531660471	536.086	100.455020610224	100.455020610224	-78.7804751556796	100.455020610224	-50.3370580698139	25.0702391557596		
970.794959955506	-81.1676166908107	-81.1676166908107	-78.7702264401391	-80.9764420913908	-80.7817974236232	-81.1675888164037	-79.8363410974493	-80.4545508089771	-80.803550155739	-80.7892552655668	-80.5131889480788	-81.1667406557571	-79.2308881939846	-79.8768681870359	-81.1676166908107	-81.1676166908107	-81.1673019408764	-71.5233397352931	536.29	76.435149033613	76.435149033613	-78.776967215432	76.435149033613	-50.2802298810275	25.0976495580073		
971.562817575084	-81.1676166908107	-81.1676166908107	-78.7909242756732	-80.9781772363778	-80.7854428248234	-81.1675890945781	-79.8503207880325	-80.4623362933885	-80.8077740140897	-80.7937989732749	-80.5213873511281	-81.166752319708	-79.2584732986892	-79.8969388637251	-81.1676166908107	-81.1676166908107	-81.1673085746486	-71.6358236184085	536.493	83.3198323654669	83.3198323654669	-78.7734687291045	83.3198323654669	-50.2685464444586	25.1250599602549		
972.330675194661	-81.1676166908107	-81.1676166908107	-78.811355158327	-80.9798888517608	-80.7890367534984	-81.1675893686012	-79.8640811835447	-80.4699947638229	-80.8119246152431	-80.7982611129611	-80.5294323860378	-81.1667637515709	-79.2854724602224	-79.9165430883445	-81.1676166908107	-81.1676166908107	-81.1673150003422	-71.7462582045482	536.697	66.9326724783673	66.9326724783673	-78.7699452056409	66.9326724783673	-50.0801859349278	25.1524703625026		
973.098532814238	-81.1676166908107	-81.1676166908107	-78.8315236602667	-80.9815773613	-80.7925801750915	-81.1675896385552	-79.8776268518718	-80.4775289724786	-80.8160036475207	-80.8026436303758	-80.5373278611286	-81.1667749574808	-79.3119021780813	-79.9356952631693	-81.1676166908107	-81.1676166908107	-81.1673212265917	-71.854695134183	536.901	-14.8035861635634	-14.8035861635634	-78.7664138364373	-14.8035861635634	-49.8277834456106	25.1798807647502		
973.866390433815	-81.1676166908107	-81.1676166908107	-78.8514342561675	-80.9832431792533	-80.7960740324942	-81.1675899045206	-79.8909622424504	-80.4849415972952	-80.8200127507709	-80.8069484134484	-80.5450774670413	-81.1667859433702	-79.3377783743279	-79.9544092365988	-81.1676166908107	-81.1676166908107	-81.1673272615872	-71.9611843695968	537.104	-37.7071080335489	-37.7071080335489	-78.7628919664519	-37.7071080335489	-49.8057483730177	25.2072911669979		
974.634248053393	-81.1676166908107	-81.1676166908107	-78.8710913256981	-80.9848867106308	-80.7995192466764	-81.1675901665755	-79.9040916899379	-80.4922352443488	-80.8239535180337	-80.8111772943419	-80.5526847810809	-81.166796714978	-79.363116417701	-79.9726983286264	-81.1676166908107	-81.1676166908107	-81.1673331131014	-72.0657742620022	537.308	-28.2152005805617	-28.2152005805617	-78.7593448739847	-28.2152005805617	-49.7863846033588	25.2347015692455		
975.40210567297	-81.1676166908107	-81.1676166908107	-78.8904991559315	-80.986508351442	-80.8029167172959	-81.1675904247966	-79.9170194177517	-80.4994124501576	-80.8278274971386	-80.8153320514228	-80.5601532713752	-81.1668072778565	-79.3879311465602	-79.9905753549479	-81.1676166908107	-81.1676166908107	-81.1673387885156	-72.1685116154631	537.512	-49.2569374075435	-49.2569374075435	-78.7557898651849	-49.2569374075435	-49.6745614555516	25.2621119714932		
976.169963292547	-81.1676166908107	-81.1676166908107	-78.9096619436845	-80.9881084889344	-80.8062673232874	-81.1675906792583	-79.9297495414807	-80.506475683901	-80.8316361922389	-80.8194144111507	-80.5674863008549	-81.1668176373788	-79.4122368907268	-80.0080526497911	-81.1676166908107	-81.1676166908107	-81.1673442948422	-72.2694417478012	537.715	-97.8541192352195	-97.8541192352195	-78.7522444011449	-97.8541192352195	-49.5782523476664	25.2895223737408		
976.937820912125	-81.1676166908107	-81.1676166908107	-78.9285837977898	-80.9896875018258	-80.809571923434	-81.1675909300333	-79.9422860721759	-80.5134273495568	-80.8353810652859	-80.8234260498897	-80.5746871310665	-81.1668277987459	-79.4360474922806	-80.0251420875444	-81.1676166908107	-81.1676166908107	-81.1673496387476	-72.3686085486474	537.919	-110.704053745283	-110.704053745283	-78.7486735274454	-110.704053745283	-49.5724627152231	25.3169327759885		
977.705678531702	-81.1676166908107	-81.1676166908107	-78.9472687412996	-80.9912457605283	-80.8128313569191	-81.1675911771928	-79.9546329195235	-80.5202697879596	-80.8390635374449	-80.8273685956471	-80.5817589258234	-81.1668377669931	-79.4593763253701	-80.0418551032554	-81.1676166908107	-81.1676166908107	-81.1673548265719	-72.4660545347997	538.123	-124.857632606708	-124.857632606708	-78.7450946660194	-124.857632606708	-49.5683601186454	25.3443431782361		
978.473536151279	-81.1676166908107	-81.1676166908107	-78.9657207136269	-80.9927836273663	-80.8160464438611	-81.1675914208059	-79.966793894907	-80.5270052787832	-80.8426849904562	-80.8312436297417	-80.5887047547054	-81.1668475469961	-79.4822363150897	-80.0582027120671	-81.1676166908107	-81.1676166908107	-81.1673598643483	-72.5618209030263	538.326	-147.574838241223	-147.574838241223	-78.7415253951417	-147.574838241223	-49.4916264907076	25.3717535804838		
979.241393770857	-81.1676166908107	-81.1676166908107	-78.9839435726238	-80.9943014567878	-80.8192179858319	-81.1675916609404	-79.9787727143613	-80.5336360424513	-80.8462467679429	-80.8350526884049	-80.5955275964121	-81.1668571434775	-79.5046399554726	-80.0741955276551	-81.1676166908107	-81.1676166908107	-81.1673647578205	-72.6559475804531	538.53	-145.158433110792	-145.158433110792	-78.737930525572	-145.158433110792	-49.4420970539111	25.3991639827314		
980.009251390434	-81.1676166908107	-81.1676166908107	-79.0019410965997	-80.9957995955688	-80.8223467663579	-81.1675918976622	-79.9905730014235	-80.5401642419784	-80.8497501766687	-80.8387972643185	-80.6022303419775	-81.1668665610124	-79.5265993266479	-80.089843779723	-81.1676166908107	-81.1676166908107	-81.1673695124595	-72.7484732726693	538.733	-182.583836540996	-182.583836540996	-78.7343452771861	-182.583836540996	-49.3256474851042	25.4265743849791		
980.777109010011	-81.1676166908107	-81.1676166908107	-79.0197169862819	-80.9972783830118	-80.8254335514058	-81.1675921310358	-80.0021982898854	-80.5465919847442	-80.8531964877474	-80.8424788080911	-80.6088157978529	-81.1668758040337	-79.548126111205	-80.1051573306122	-81.1676166908107	-81.1676166908107	-81.1673741334788	-72.8394355096573	538.937	-205.301992969579	-205.301992969579	-78.7307343031493	-205.301992969579	-49.2570136756592	25.4539847872268		
981.544966629589	-81.1676166908107	-81.1676166908107	-79.0372748667198	-80.9987381511388	-80.8284790898532	-81.1675923611243	-80.0136520264495	-80.5529213242047	-80.8565869378057	-80.8460987296764	-80.6152866888636	-81.1668848768376	-79.569231609807	-80.1201456910761	-81.1676166908107	-81.1676166908107	-81.1673786258491	-72.9288706896771	539.141	-217.40652114301	-217.40652114301	-78.727115220627	-217.40652114301	-49.2569374075435	25.4813951894744		
982.312824249166	-81.1676166908107	-81.1676166908107	-79.0546182891348	-81.0001792248772	-80.8314841139446	-81.1675925879889	-80.0249375732952	-80.5591542615413	-80.8599227301028	-80.8496583997358	-80.6216456610458	-81.1668937835886	-79.5899267560932	-80.1348180352664	-81.1676166908107	-81.1676166908107	-81.1673829943115	-73.0168141211973	539.344	-253.342857830877	-253.342857830877	-78.7235058054873	-253.342857830877	-49.2506264726112	25.5088055917221		
983.080681868743	-81.1676166908107	-81.1676166908107	-79.0717507327176	-81.0016019222421	-80.8344493397329	-81.1675928116899	-80.0360582105559	-80.5652927472526	-80.8632050356067	-80.8531591509483	-80.6278952843686	-81.1669025283241	-79.6102221309064	-80.1491832149778	-81.1676166908107	-81.1676166908107	-81.1673872433902	-73.1033000629841	539.548	-302.125584072933	-302.125584072933	-78.7198704725229	-302.125584072933	-49.1692173962947	25.5362159939697		
983.84853948832	-81.1676166908107	-81.1676166908107	-79.0886756063749	-81.0030065545112	-80.8373754675078	-81.1675930322859	-80.0470171387126	-80.5713386826882	-80.8664349940312	-80.8566022792689	-80.6340380553471	-81.1669111149596	-79.6301279758803	-80.1632497731912	-81.1676166908107	-81.1676166908107	-81.1673913774045	-73.1883617624349	539.751	-331.731027889421	-331.731027889421	-78.7162448378526	-331.731027889421	-49.1591717880963	25.5636263962174		
984.616397107898	-81.1676166908107	-81.1676166908107	-79.1053962504264	-81.0043934263959	-80.8402631822106	-81.1675932498341	-80.0578174809056	-80.5772939215298	-80.8696137148332	-80.8599890451397	-80.6400763995511	-81.1669195472924	-79.6496542064198	-80.1770259569558	-81.1676166908107	-81.1676166908107	-81.1673954004798	-73.2720314922453	539.955	-344.76649775281	-344.76649775281	-78.7125931562832	-344.76649775281	-49.1164041456133	25.591036798465		
985.384254727475	-81.1676166908107	-81.1676166908107	-79.1219159382547	-81.0057628362068	-80.8431131538363	-81.1675934643905	-80.0684622851686	-80.5831602712203	-80.8727422781738	-80.8633206746528	-80.6460126740141	-81.1669278290064	-79.6688104241045	-80.1905197296462	-81.1676166908107	-81.1676166908107	-81.1673993165577	-73.3543405855039	540.158	-345.141957886879	-345.141957886879	-78.7089512040302	-345.141957886879	-49.0306748986768	25.6184472007127		
986.152112347052	-81.1676166908107	-81.1676166908107	-79.1382378779088	-81.0071150760144	-80.8459260378239	-81.1675936760098	-80.0789545265882	-80.5889394943422	-80.8758217358432	-80.8665983606709	-80.6518491695475	-81.1669359636758	-79.6876059285454	-80.2037387826296	-81.1676166908107	-81.1676166908107	-81.1674031294061	-73.4353194692771	540.362	-399.324716925054	-399.324716925054	-78.7052830749478	-399.324716925054	-49.0062903094395	25.6458576029603		
986.91996996663	-81.1676166908107	-81.1676166908107	-79.1543652136628	-81.0084504318052	-80.8487024754342	-81.1675938847455	-80.0892971093904	-80.5946333099492	-80.8788531121522	-80.8698232639038	-80.6575881129637	-81.1669439547694	-79.7060497287211	-80.2166905463752	-81.1676166908107	-81.1676166908107	-81.1674068426283	-73.5149976967725	540.565	-419.063829839142	-419.063829839142	-78.7016247063127	-419.063829839142	-48.8837847268138	25.673268005208		
987.687827586207	-81.1676166908107	-81.1676166908107	-79.1703010275319	-81.0097691836334	-80.851443094117	-81.1675940906498	-80.0994928689584	-80.6002433948518	-80.881837404791	-80.8729965139453	-80.663231669213	-81.1669518056537	-79.7241505538209	-80.2293822010357	-81.1676166908107	-81.1676166908107	-81.1674104596711	-73.5934039781441	540.768	-449.972950978417	-449.972950978417	-78.6979581124915	-449.972950978417	-48.7969710680972	25.7006784074556		
988.455685205784	-81.1676166908107	-81.1676166908107	-79.1860483407459	-81.0110716057677	-80.8541485078664	-81.1675942937738	-80.109544573783	-80.6057713848576	-80.8847755856565	-80.8761192102706	-80.6687819434374	-81.1669595195974	-79.7419168636177	-80.2418206865304	-81.1676166908107	-81.1676166908107	-81.1674139838336	-73.6705662100094	540.972	-453.327553036335	-453.327553036335	-78.6942651454831	-453.327553036335	-48.7620414351159	25.7280888097033		
989.223542825362	-81.1676166908107	-81.1676166908107	-79.2016101151825	-81.0123579668344	-80.8568193175661	-81.1675944941674	-80.1194549273499	-80.6112188759712	-80.8876686016497	-80.8791924231973	-80.6742409829444	-81.1669670997738	-79.7593568583948	-80.2540127121562	-81.1676166908107	-81.1676166908107	-81.1674174182744	-73.7465115037335	541.175	-463.756690741485	-463.756690741485	-78.6905819857882	-463.756690741485	-48.7604890114286	25.7554992119509		
